Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_longest_win_streak,B_losses,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_longest_win_streak,R_losses,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Red,FALSE,3,0,1,1,3,0,0,0,1,1,0,0,2,185.42,185.42,185,0,1,3,5,0,0,1,4,0,1,0,6,182.88,193.04,185,32,32,0,1,0,0,0,1,0,0
Blue,FALSE,3,1,0,2,2,0,0,1,1,0,1,0,3,187.96,198.12,185,1,0,0,1,0,0,0,0,0,0,0,0,187.96,182.88,185,32,30,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,0,2,0,0,0,0,0,0,0,0,190.5,198.12,185,1,0,1,2,0,0,0,0,1,0,0,1,187.96,193.04,205,23,31,0,1,0,0,0,1,0,0
Blue,FALSE,5,0,2,3,4,0,0,0,2,7,0,0,9,187.96,198.12,205,0,1,6,2,1,0,0,2,4,2,0,8,195.58,200.66,205,30,28,0,1,0,0,0,1,0,0
Blue,FALSE,3,1,0,1,2,0,0,0,1,0,1,0,2,187.96,193.04,185,1,0,4,6,3,0,2,3,2,0,0,7,180.34,187.96,185,29,44,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,3,5,4,1,0,0,7,3,1,0,11,187.96,187.96,205,0,1,5,3,0,0,0,6,0,3,0,9,187.96,200.66,205,31,30,0,1,0,0,0,1,0,0
Blue,FALSE,3,1,0,1,4,0,0,0,1,2,0,0,3,172.72,170.18,145,2,0,3,2,0,0,1,1,0,0,0,3,172.72,172.72,145,28,32,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,2,2,1,0,0,0,0,2,0,0,2,180.34,185.42,170,0,1,2,1,0,0,0,2,0,1,0,3,182.88,190.5,170,23,28,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,1,2,0,0,0,0,1,0,0,1,180.34,180.34,205,0,1,1,2,0,0,0,0,2,0,0,2,190.5,195.58,205,33,22,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,2,0,0,0,0,1,1,0,0,2,170.18,175.26,125,0,1,1,1,0,0,0,1,0,0,0,1,162.56,162.56,125,29,35,0,1,0,0,0,1,0,0
Red,FALSE,5,0,1,4,7,0,0,0,6,3,2,0,11,167.64,177.8,145,0,4,4,0,0,0,0,1,3,0,0,4,175.26,187.96,155,36,26,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,7,2,5,0,3,5,0,1,0,9,175.26,177.8,170,0,6,6,3,0,0,0,5,4,4,0,13,185.42,185.42,155,31,31,0,0,1,0,0,1,0,0
Blue,FALSE,3,0,2,3,8,0,0,4,6,1,4,0,15,177.8,180.34,155,0,1,3,1,1,0,0,3,1,0,0,4,180.34,177.8,155,31,28,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,2,2,0,0,1,2,0,0,0,3,177.8,190.5,170,0,2,2,0,0,0,1,0,0,1,0,2,185.42,190.5,170,27,27,0,1,0,0,0,1,0,0
Blue,FALSE,3,3,0,1,4,0,0,0,1,0,0,0,1,180.34,182.88,170,2,0,4,5,0,0,3,1,2,0,0,6,170.18,180.34,170,28,31,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,1,0,0,0,0,0,0,1,0,1,177.8,177.8,155,0,2,2,0,1,0,1,1,0,0,0,2,180.34,180.34,155,27,24,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,172.72,175.26,125,1,0,1,1,0,0,0,0,0,1,0,1,177.8,175.26,125,31,26,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,0,2,0,0,0,0,0,0,0,0,175.26,177.8,145,1,0,0,1,0,0,0,0,0,0,0,0,175.26,175.26,145,25,28,0,1,0,0,0,0,0,1
Blue,FALSE,3,2,0,0,2,0,0,0,0,0,0,0,0,185.42,187.96,205,1,0,0,1,1,0,0,0,0,0,0,0,195.58,193.04,205,31,28,0,1,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,167.64,172.72,135,1,0,0,1,0,0,0,0,0,0,0,0,170.18,165.1,125,23,28,0,1,0,0,0,1,0,0
Red,TRUE,5,0,4,4,0,0,0,0,2,1,1,0,4,180.34,182.88,235,0,11,11,1,8,0,0,5,4,5,0,14,193.04,213.36,205,35,27,0,1,0,0,0,1,0,0
Red,FALSE,3,0,6,6,0,0,0,1,2,2,1,0,6,177.8,185.42,145,0,5,5,3,0,0,0,4,4,4,0,12,185.42,185.42,155,26,31,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,4,6,1,0,0,4,4,3,0,11,182.88,187.96,185,2,0,5,3,0,0,1,5,1,0,0,7,185.42,187.96,185,35,27,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,1,3,0,0,0,0,0,1,0,1,160.02,160.02,125,0,3,3,0,0,0,0,1,2,0,0,3,165.1,167.64,125,30,24,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,1,0,0,0,1,0,0,0,0,1,180.34,177.8,155,1,0,3,4,0,0,1,4,2,0,0,7,175.26,180.34,155,30,35,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,2,3,0,0,1,1,0,1,0,3,170.18,180.34,155,3,0,4,6,0,0,3,1,1,1,1,7,177.8,177.8,155,34,33,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,185.42,187.96,170,1,0,1,1,0,0,0,0,1,0,0,1,182.88,185.42,185,31,27,0,1,0,0,0,1,0,0
Red,FALSE,5,0,2,3,5,1,0,1,4,2,2,0,9,187.96,193.04,185,1,0,8,5,5,0,1,6,5,1,0,13,185.42,187.96,185,31,36,0,1,0,0,0,0,1,0
Red,FALSE,3,0,4,4,1,0,0,0,1,0,3,0,4,165.1,165.1,135,1,0,7,1,5,0,0,3,2,2,0,7,167.64,177.8,135,30,27,0,0,1,0,0,1,0,0
Blue,FALSE,3,0,2,2,1,0,0,0,1,1,0,0,2,187.96,193.04,205,0,1,1,0,1,0,0,1,0,0,0,1,187.96,200.66,185,34,24,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,2,2,0,0,0,0,2,0,0,0,2,175.26,177.8,155,0,3,3,0,0,0,0,2,0,1,0,3,180.34,185.42,155,30,28,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,0,2,0,0,0,0,0,0,0,0,185.42,187.96,170,1,0,1,4,0,0,0,0,2,2,0,4,182.88,187.96,170,25,30,0,1,0,0,0,1,0,0
Red,FALSE,3,4,0,3,7,0,0,0,1,2,1,0,4,182.88,193.04,205,0,1,1,0,0,0,0,0,1,0,0,1,185.42,190.5,253,35,29,0,1,0,0,0,1,0,0
Blue,FALSE,3,2,0,1,2,0,0,0,1,0,0,0,1,172.72,175.26,155,0,1,5,3,0,0,1,5,2,0,0,8,177.8,180.34,145,30,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,0,0,1,0,1,177.8,180.34,125,0,1,1,1,0,0,0,0,0,1,0,1,170.18,175.26,135,25,31,0,0,1,0,0,1,0,0
Blue,FALSE,3,0,1,2,3,0,0,0,2,1,0,0,3,187.96,190.5,170,1,0,0,1,1,0,0,0,0,0,0,0,182.88,190.5,185,30,25,0,1,0,0,0,0,1,0
Red,FALSE,5,0,3,3,1,0,0,0,3,3,0,0,6,193.04,203.2,240,1,0,9,2,4,0,0,2,8,0,0,10,193.04,195.58,238,32,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,5,7,2,0,1,1,2,8,0,12,182.88,193.04,170,0,2,5,5,0,0,0,6,3,2,0,11,172.72,177.8,170,29,30,0,0,1,0,0,0,1,0
Red,FALSE,3,1,0,4,4,0,1,0,0,4,4,0,9,210.82,213.36,265,1,0,1,3,0,0,0,1,1,0,0,2,193.04,203.2,265,26,34,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,2,5,3,0,0,0,1,7,0,0,8,190.5,200.66,265,1,0,4,7,1,0,0,0,7,4,0,11,187.96,193.04,242,36,35,0,0,0,1,0,1,0,0
Blue,FALSE,3,0,1,1,0,0,0,0,1,0,0,0,1,167.64,165.1,125,0,1,1,0,0,0,0,1,0,0,0,1,162.56,160.02,115,27,26,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,3,3,0,0,0,1,2,2,0,5,187.96,195.58,170,1,0,1,4,0,0,0,1,1,1,1,4,182.88,177.8,185,31,32,0,1,0,0,0,0,1,0
Blue,FALSE,3,2,0,0,2,0,0,0,0,0,0,0,0,172.72,177.8,155,3,0,2,5,0,0,1,0,1,1,0,3,172.72,182.88,155,26,30,0,0,1,0,0,1,0,0
Red,FALSE,3,2,0,0,2,0,0,0,0,0,0,0,0,182.88,182.88,155,1,0,0,1,0,0,0,0,0,0,0,0,175.26,182.88,155,33,26,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,2,2,5,0,0,0,0,0,6,0,6,177.8,187.96,155,1,0,3,9,0,0,1,4,4,0,1,10,172.72,180.34,145,25,28,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,1,3,0,0,0,0,0,1,0,1,177.8,190.5,155,0,2,2,1,0,0,0,1,2,0,0,3,177.8,182.88,155,27,29,0,1,0,0,0,1,0,0
Blue,TRUE,5,0,2,3,4,1,0,1,3,5,0,0,9,180.34,187.96,170,0,1,6,2,2,1,2,3,5,0,0,11,175.26,175.26,185,32,31,0,0,1,0,0,0,1,0
Red,TRUE,5,0,1,1,1,1,0,0,1,0,0,0,1,175.26,185.42,145,0,4,4,1,1,0,1,0,2,1,0,4,177.8,182.88,170,32,27,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,4,4,1,0,0,2,3,1,0,6,193.04,198.12,245,1,0,3,3,0,0,0,1,5,1,0,7,198.12,200.66,255,31,32,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,1,0,0,1,195.58,193.04,260,0,1,1,1,0,0,0,0,2,0,0,2,190.5,200.66,260,34,28,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,2,2,0,0,0,0,3,0,0,3,172.72,177.8,155,0,3,3,1,1,0,1,1,2,1,1,6,180.34,193.04,155,31,30,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,2,3,0,0,0,1,2,0,0,3,172.72,172.72,135,0,1,4,3,3,0,0,2,0,5,0,7,167.64,170.18,135,33,35,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,1,0,0,0,0,0,1,0,0,1,190.5,200.66,185,0,1,1,0,1,0,0,0,1,0,0,1,182.88,193.04,185,26,31,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,1,0,0,0,1,177.8,177.8,135,0,1,1,1,0,0,0,2,0,0,0,2,167.64,175.26,135,27,21,0,0,1,0,0,1,0,0
Blue,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,180.34,185.42,145,1,0,1,1,0,0,0,0,1,0,0,1,182.88,180.34,155,21,26,0,1,0,0,0,0,1,0
Red,FALSE,5,0,6,6,1,0,0,0,2,4,0,0,6,172.72,177.8,145,0,2,5,5,7,0,0,7,3,1,0,11,167.64,172.72,145,31,33,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,4,2,0,1,1,1,5,0,0,8,180.34,190.5,155,0,4,4,0,0,0,1,1,1,1,0,4,177.8,180.34,155,28,28,0,1,0,0,0,1,0,0
Blue,FALSE,3,2,0,1,3,0,0,0,2,0,0,0,2,167.64,167.64,125,1,0,2,4,0,0,1,1,1,1,0,4,167.64,172.72,135,29,36,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,1,0,0,0,0,0,0,1,0,1,187.96,203.2,240,0,3,3,0,0,0,0,3,0,0,0,3,187.96,190.5,265,37,28,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,2,1,0,0,2,0,1,0,0,3,165.1,165.1,125,0,1,3,2,2,0,0,3,3,1,0,7,162.56,165.1,125,25,30,0,1,0,0,0,0,1,0
Red,FALSE,3,2,0,1,2,0,0,1,0,0,0,0,1,172.72,172.72,155,1,0,4,5,0,0,0,4,2,3,0,9,177.8,172.72,155,36,31,0,1,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,190.5,200.66,185,1,0,3,1,0,0,0,1,1,1,0,3,198.12,195.58,185,31,26,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,1,0,0,0,1,167.64,167.64,155,0,2,2,0,0,0,0,1,0,1,0,2,190.5,193.04,155,30,27,0,0,1,0,0,1,0,0
Blue,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,177.8,180.34,155,4,0,6,10,0,0,1,2,5,2,0,10,175.26,185.42,155,31,38,0,0,1,0,0,0,1,0
Red,TRUE,5,0,1,4,3,0,0,0,1,4,0,0,5,177.8,182.88,265,0,4,4,2,0,0,0,2,3,1,0,6,193.04,195.58,231,40,37,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,4,4,0,1,0,2,1,0,1,0,4,175.26,180.34,185,2,0,6,4,0,0,1,2,4,0,1,8,175.26,180.34,170,23,29,0,0,1,0,0,1,0,0
Red,FALSE,3,0,7,7,1,1,0,2,2,1,2,0,7,167.64,167.64,155,0,1,4,1,1,0,0,2,2,1,0,5,172.72,180.34,145,27,32,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,1,0,0,1,175.26,167.64,135,2,0,0,2,0,0,0,0,0,0,0,0,167.64,167.64,125,32,28,0,1,0,0,0,1,0,0
Blue,FALSE,5,1,0,4,1,0,1,0,0,2,1,0,4,190.5,203.2,205,1,0,2,7,3,0,0,0,6,0,0,6,185.42,193.04,205,31,32,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,0,1,0,0,1,182.88,185.42,170,0,1,1,0,1,0,0,0,0,1,0,1,180.34,182.88,170,32,23,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,2,0,0,1,1,0,0,0,2,190.5,190.5,185,0,3,3,1,0,0,0,1,1,1,0,3,185.42,185.42,185,33,26,0,1,0,0,0,1,0,0
Red,FALSE,3,4,0,2,6,0,0,0,4,0,0,0,4,177.8,182.88,155,2,0,0,2,0,0,0,0,0,0,0,0,175.26,182.88,155,33,28,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,1,0,0,0,0,0,1,0,0,1,180.34,182.88,170,1,0,0,1,0,0,0,0,0,0,0,0,182.88,180.34,170,26,27,0,1,0,0,0,1,0,0
Red,FALSE,5,0,1,4,6,1,0,1,5,9,0,0,15,185.42,190.5,185,0,2,2,1,0,0,0,0,1,1,0,2,190.5,195.58,185,35,30,0,1,0,0,0,0,1,0
Blue,FALSE,3,0,1,3,2,1,0,0,3,1,0,0,4,177.8,177.8,155,0,1,3,5,1,0,0,4,3,0,1,8,172.72,175.26,155,27,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,4,4,0,0,0,1,1,1,0,1,4,187.96,195.58,205,0,1,2,2,1,0,0,2,1,0,0,3,182.88,185.42,185,27,23,0,1,0,0,0,1,0,0
Red,FALSE,3,2,0,0,2,0,0,0,0,0,0,0,0,195.58,195.58,250,1,0,3,2,0,0,0,0,3,0,0,3,193.04,205.74,265,31,37,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,1,2,0,0,0,0,0,1,0,1,177.8,185.42,155,0,1,1,0,0,0,0,0,0,1,0,1,180.34,185.42,170,32,20,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,190.5,195.58,205,1,0,3,5,0,0,0,0,2,2,0,4,190.5,190.5,205,28,42,0,1,0,0,0,1,0,0
Blue,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,187.96,190.5,205,1,0,2,1,0,0,0,0,2,0,0,2,185.42,185.42,185,28,34,0,0,1,0,0,0,0,1
Blue,FALSE,3,1,0,1,1,0,0,0,1,0,0,0,1,175.26,172.72,135,0,1,1,1,0,0,0,1,0,0,0,1,167.64,175.26,125,23,31,0,1,0,0,0,1,0,0
Blue,FALSE,3,2,0,1,2,0,0,1,0,0,0,0,1,177.8,177.8,170,0,1,1,1,0,0,0,0,1,0,0,1,180.34,185.42,170,38,37,0,1,0,0,0,1,0,0
Blue,FALSE,3,2,0,3,2,0,0,1,2,0,0,0,3,162.56,180.34,135,2,0,0,2,0,0,0,0,0,0,0,0,170.18,170.18,135,29,28,0,0,1,0,0,1,0,0
Red,TRUE,5,0,5,5,1,1,0,0,3,4,0,0,7,167.64,167.64,145,0,6,6,0,6,0,0,4,2,0,0,6,170.18,177.8,145,29,28,0,1,0,0,0,1,0,0
Blue,FALSE,3,1,0,5,3,0,0,0,5,0,3,0,8,187.96,200.66,205,1,0,5,1,1,0,0,1,1,2,1,5,187.96,193.04,205,30,34,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,1,0,0,0,0,1,190.5,185.42,205,1,0,3,4,0,0,1,2,1,0,0,4,185.42,190.5,205,27,34,0,1,0,0,0,1,0,0
Red,FALSE,3,0,3,3,1,0,0,0,0,2,1,0,3,182.88,182.88,145,1,0,5,3,0,0,0,5,2,0,0,7,177.8,180.34,145,25,30,0,0,1,0,0,1,0,0
Blue,FALSE,3,0,1,1,1,0,0,0,0,0,2,0,2,177.8,182.88,155,0,2,2,0,0,0,0,0,1,1,0,2,175.26,187.96,155,25,29,0,0,1,0,0,1,0,0
Blue,FALSE,3,0,4,4,2,0,0,0,4,1,0,0,5,190.5,203.2,170,0,1,1,1,1,0,0,1,0,0,0,1,180.34,190.5,170,27,23,0,1,0,0,0,1,0,0
Red,FALSE,3,3,0,0,3,0,0,0,0,0,0,0,0,172.72,167.64,155,1,0,1,1,0,0,0,1,0,0,0,1,180.34,185.42,155,32,31,0,0,1,0,0,1,0,0
Blue,FALSE,3,0,1,1,1,0,0,0,2,0,0,0,2,162.56,165.1,125,0,1,2,5,0,0,0,2,1,1,0,4,165.1,167.64,135,29,32,0,0,1,0,0,1,0,0
Blue,FALSE,3,1,0,1,1,0,0,0,0,1,0,0,1,180.34,187.96,145,0,1,1,3,0,0,0,2,1,0,0,3,172.72,185.42,135,24,26,0,1,0,0,0,1,0,0
Blue,FALSE,3,2,0,0,2,0,0,0,0,0,0,0,0,182.88,185.42,170,2,0,1,4,0,0,0,0,0,1,0,1,177.8,185.42,155,24,35,0,1,0,0,0,1,0,0
Red,FALSE,5,0,1,1,0,0,0,0,1,0,0,0,1,177.8,177.8,170,0,2,5,2,0,0,0,5,2,1,0,8,182.88,193.04,170,28,25,0,0,0,1,0,1,0,0
Red,FALSE,3,0,2,2,1,0,0,0,0,0,4,0,4,172.72,172.72,135,0,6,6,1,0,0,1,3,1,1,0,6,165.1,167.64,135,30,32,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,0,0,1,1,172.72,175.26,155,0,1,1,0,1,0,1,0,0,0,0,1,177.8,180.34,170,29,28,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,1,0,0,0,0,1,175.26,175.26,185,0,1,1,0,1,0,0,0,1,0,0,1,185.42,190.5,185,27,26,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,1,0,0,0,0,1,182.88,180.34,170,0,1,1,0,0,0,0,1,0,0,0,1,185.42,187.96,170,26,33,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,1,4,0,0,0,2,1,0,0,3,185.42,190.5,155,1,0,2,3,0,0,1,1,3,0,0,5,172.72,182.88,155,34,29,0,1,0,0,0,0,0,1
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,180.34,180.34,155,1,0,0,1,1,0,0,0,0,0,0,0,175.26,177.8,155,28,25,0,0,0,1,0,0,1,0
Blue,FALSE,5,0,1,6,6,0,0,2,4,2,2,0,10,175.26,180.34,170,0,4,4,0,0,0,0,1,0,3,0,4,180.34,182.88,170,30,26,0,0,1,0,0,0,0,1
Blue,FALSE,3,0,3,3,3,0,0,1,1,3,1,0,6,180.34,175.26,155,1,0,3,1,0,0,1,1,0,0,0,3,172.72,172.72,145,22,32,0,1,0,0,0,1,0,0
Blue,FALSE,3,1,0,1,1,0,0,0,1,0,0,0,1,170.18,172.72,145,0,1,1,0,0,0,0,0,0,1,0,1,185.42,187.96,145,27,25,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,190.5,187.96,155,1,0,2,1,0,0,0,1,0,1,0,2,182.88,190.5,170,30,28,0,0,1,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,1,0,0,0,1,180.34,180.34,170,0,1,1,0,0,0,0,0,0,1,0,1,185.42,190.5,170,32,27,0,1,0,0,0,1,0,0
Blue,FALSE,3,1,0,1,1,0,0,0,1,0,0,0,1,185.42,195.58,185,2,0,1,2,0,0,0,0,0,1,0,1,187.96,195.58,185,25,31,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,1,1,0,0,1,0,0,0,0,1,172.72,177.8,145,0,1,1,0,0,0,0,1,0,0,0,1,172.72,172.72,145,31,23,0,1,0,0,0,1,0,0
Red,TRUE,5,0,3,3,3,0,0,2,4,1,0,0,7,160.02,160.02,125,0,6,6,2,6,0,1,5,1,1,0,8,160.02,167.64,125,33,28,0,0,1,0,0,1,0,0
Blue,FALSE,3,0,3,3,0,0,0,0,1,2,0,0,3,175.26,187.96,155,0,3,4,2,0,0,0,3,2,3,0,8,175.26,182.88,155,26,25,0,0,1,0,0,0,1,0
Blue,FALSE,3,0,4,4,0,0,0,0,1,3,0,0,4,182.88,185.42,185,0,3,3,0,0,0,0,2,1,0,0,3,180.34,187.96,185,37,35,0,0,1,0,0,1,0,0
Red,FALSE,3,0,2,2,0,0,0,0,0,2,0,0,2,172.72,175.26,145,0,1,1,0,0,0,0,0,1,0,0,1,167.64,172.72,145,26,32,0,1,0,0,0,0,1,0
Red,FALSE,3,0,5,5,2,0,0,3,3,1,0,0,7,170.18,172.72,135,0,2,2,0,2,0,0,2,0,0,0,2,172.72,172.72,135,30,29,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,1,1,0,2,187.96,185.42,170,0,2,2,1,0,0,0,3,0,1,0,4,180.34,187.96,170,28,29,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,3,3,1,0,0,0,1,3,0,0,4,182.88,190.5,170,0,3,4,8,2,0,1,3,2,0,0,7,180.34,180.34,170,31,34,0,1,0,0,0,1,0,0
Blue,FALSE,3,2,0,4,2,0,0,1,2,1,0,0,4,182.88,185.42,170,1,0,4,4,0,0,3,1,2,0,0,6,170.18,180.34,170,33,31,0,0,1,0,0,1,0,0
Blue,FALSE,3,0,1,1,1,0,0,1,0,0,0,0,1,175.26,195.58,170,0,1,1,1,0,0,0,1,1,0,0,2,180.34,185.42,155,22,30,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,1,0,0,1,177.8,180.34,135,2,0,2,7,1,0,0,2,0,2,0,4,165.1,170.18,135,27,33,0,1,0,0,0,1,0,0
Red,FALSE,5,0,1,3,5,1,0,0,0,7,0,0,7,182.88,182.88,263,2,0,4,3,0,0,0,1,3,0,0,4,177.8,182.88,265,38,40,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,2,4,0,0,1,1,2,0,0,4,170.18,177.8,155,0,5,5,0,0,0,1,2,1,1,0,5,177.8,185.42,145,35,25,0,0,1,0,0,1,0,0
Red,FALSE,3,1,0,2,4,1,0,1,3,1,1,0,6,177.8,187.96,170,4,0,1,4,0,0,1,0,0,0,0,1,177.8,185.42,170,34,39,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,1,0,0,0,1,182.88,185.42,170,0,2,2,0,0,0,0,0,0,1,0,2,177.8,180.34,170,25,33,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,167.64,170.18,125,0,2,2,0,0,0,0,1,1,0,0,2,165.1,167.64,125,27,23,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,3,0,0,0,1,2,0,0,3,172.72,170.18,145,1,0,1,1,0,0,0,1,0,0,0,1,172.72,167.64,145,28,32,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,177.8,180.34,170,1,0,2,1,0,0,0,0,2,0,0,2,190.5,195.58,170,29,29,0,0,1,0,0,1,0,0
Blue,FALSE,3,0,1,1,2,0,0,0,0,0,1,0,1,175.26,185.42,135,0,1,1,0,0,0,0,1,0,0,0,1,165.1,170.18,135,27,23,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,0,0,0,0,0,1,0,0,1,182.88,190.5,155,0,1,1,3,0,0,0,2,0,0,0,2,172.72,180.34,145,24,30,0,0,0,1,0,1,0,0
Blue,FALSE,5,0,4,6,4,5,0,1,1,7,2,0,11,190.5,195.58,240,2,0,2,3,1,0,0,0,2,0,0,2,193.04,203.2,264,35,34,0,1,0,0,0,1,0,0
Red,FALSE,3,0,1,1,1,0,0,0,0,0,2,0,2,175.26,180.34,155,0,1,3,8,0,0,3,6,1,4,0,14,177.8,180.34,155,27,30,0,1,0,0,0,0,1,0
Red,FALSE,3,3,0,2,4,1,0,0,2,1,0,0,3,175.26,177.8,155,1,0,1,1,1,0,0,0,0,1,0,1,182.88,190.5,155,28,34,0,1,0,0,0,1,0,0
Red,FALSE,3,0,2,2,0,0,0,1,0,0,1,0,2,170.18,177.8,135,0,2,2,3,0,0,1,2,2,0,0,5,175.26,180.34,135,28,34,0,1,0,0,0,0,1,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,170.18,177.8,145,0,1,1,3,1,0,1,0,1,0,0,2,170.18,185.42,145,26,27,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,1,0,0,0,0,1,0,0,0,1,182.88,185.42,170,0,2,2,0,0,0,0,2,0,0,0,2,185.42,195.58,170,33,33,0,1,0,0,0,1,0,0
Red,FALSE,3,1,0,0,1,0,0,0,0,0,0,0,0,175.26,182.88,155,1,0,2,3,0,0,1,0,1,2,0,4,175.26,177.8,155,28,36,0,1,0,0,0,0,1,0
Blue,FALSE,3,1,0,2,2,0,0,1,1,0,0,0,2,177.8,190.5,170,2,0,2,7,0,0,0,3,1,1,0,5,180.34,185.42,170,27,33,0,1,0,0,0,1,0,0
Red,FALSE,3,3,0,2,3,0,0,0,0,2,0,0,2,177.8,180.34,135,2,0,3,3,0,0,0,3,0,1,0,4,167.64,170.18,135,31,30,0,1,0,0,0,1,0,0
Red,FALSE,5,0,1,1,1,0,0,0,1,0,1,0,2,187.96,193.04,185,0,3,3,0,0,0,0,1,1,1,0,3,185.42,182.88,185,29,34,0,1,0,0,0,1,0,0
Blue,FALSE,3,0,1,1,3,0,0,0,1,2,0,0,3,193.04,198.12,265,0,1,1,2,0,0,0,1,1,0,0,2,193.04,203.2,265,32,34,0,1,0,0,0,1,0,0
