"Bcurrentlosestreak","Bcurrentwinstreak","Blongestwinstreak","Blosses","Btotalroundsfought","Btotaltitlebouts","BwinbyDecisionMajority","BwinbyDecisionSplit","BwinbyDecisionUnanimous","BwinbyKOTKO","BwinbySubmission","BwinbyTKODoctorStoppage","Bwins","BHeightcms","BReachcms","BWeightlbs","Bage"
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,177.8,205,33
0,2,2,3,11,0,0,0,0,0,4,0,4,177.8,187.96,155,22
2,0,0,2,4,1,0,0,0,0,0,0,0,190.5,200.66,205,28
0,2,4,2,19,0,0,2,1,1,1,1,6,177.8,177.8,155,30
1,0,1,1,6,0,0,0,1,0,0,0,1,180.34,185.42,170,24
0,2,2,0,6,0,0,1,1,0,0,0,2,162.56,180.34,135,27
0,1,1,0,2,0,0,0,0,0,1,0,1,185.42,200.66,170,28
2,0,1,2,7,0,0,0,0,1,0,0,1,180.34,175.26,135,28
1,0,2,3,16,0,0,0,4,0,0,0,4,177.8,182.88,155,31
1,0,5,3,42,5,0,0,6,2,1,0,9,167.64,172.72,145,30
0,1,5,6,28,0,0,2,2,6,0,1,11,175.26,172.72,155,29
0,1,1,0,3,0,0,0,1,0,0,0,1,187.96,193.045794977604,185,29
0,1,1,1,4,0,0,0,1,0,0,0,1,180.34,175.26,155,20
1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,182.88,145,26
1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,185.42,185,23
0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,125,27
1,0,0,1,2,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,36
0,1,4,6,30,0,0,0,3,4,1,0,8,190.5,193.04,230,34
0,2,5,2,20,1,0,0,4,3,0,0,7,187.96,187.96,205,29
0,2,2,1,5,0,0,0,0,1,1,0,2,172.72,182.88,155,27
1,0,2,4,13,1,0,0,0,2,2,0,4,185.42,190.5,170,30
1,0,1,3,12,0,0,0,1,0,0,0,1,167.64,177.8,135,29
1,0,1,1,6,0,0,0,1,0,0,0,1,167.64,170.18,135,27
1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.5,242,32
1,0,1,5,18,0,0,0,1,0,0,0,1,167.64,172.72,145,36
0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,125,29
0,3,3,0,7,0,0,0,2,0,1,0,3,167.64,177.8,135,25
0,3,3,3,21,0,0,0,3,3,0,0,6,182.88,187.96,185,31
0,1,1,0,2,0,0,0,0,1,0,0,1,182.88,190.5,260,27
0,1,1,1,4,0,0,0,0,0,1,0,1,185.42,185.42,170,28
1,0,2,1,9,0,0,0,1,0,1,0,2,182.88,187.96,185,33
0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,205,30
0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,165.1,135,27
1,0,2,1,5,0,0,0,0,0,2,0,2,170.18,175.26,145,26
1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,182.88,155,28
0,4,4,0,8,0,0,0,2,0,2,0,4,187.96,198.12,185,28
2,0,2,4,18,0,0,0,1,2,0,0,3,185.42,190.5,185,30
1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,187.96,170,28
0,2,2,0,5,0,0,0,1,0,1,0,2,190.5,198.12,205,30
0,1,1,1,4,0,0,0,0,0,1,0,1,167.64,167.64,125,29
0,1,1,2,12,0,0,0,2,0,0,0,2,185.42,190.5,155,32
1,0,1,3,9,0,0,0,1,0,0,0,1,177.8,185.42,145,24
1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,167.64,125,24
0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,193.04,170,26
1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,190.349229017425,170,31
0,1,1,0,2,0,0,0,0,1,0,0,1,165.1,160.02,135,28
0,2,3,4,27,1,0,0,5,0,1,0,6,185.42,187.96,205,35
2,0,6,11,62,10,0,2,3,7,2,1,15,190.5,187.96,205,37
3,0,4,7,26,2,0,1,1,2,0,0,4,180.34,180.34,170,32
1,0,5,4,32,1,0,0,4,0,5,0,9,185.42,182.88,170,34
0,1,1,2,6,0,0,0,0,0,2,0,2,182.88,182.88,155,24
0,2,2,0,5,0,1,0,0,1,0,0,2,167.64,177.8,135,28
0,1,1,2,6,0,0,0,0,0,1,0,1,177.8,185.42,155,33
0,1,1,0,3,0,0,0,0,0,1,0,1,177.8,177.8,155,23
0,1,1,1,6,0,0,0,1,0,0,0,1,182.88,185.42,185,31
3,0,1,3,9,0,0,0,0,1,0,0,1,177.8,182.88,155,32
1,0,0,1,2,0,0,0,0,0,0,0,0,180.34,184.956097097066,155,28
1,0,7,5,40,5,0,0,3,8,1,1,13,185.42,190.5,185,37
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,170,29
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,145,28
0,4,4,0,11,0,0,0,2,1,0,1,4,185.42,185.42,255,35
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,155,28
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,180.34,155,32
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,155,33
0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,170.18,135,29
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,155,23
0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,171.473267296171,145,30
1,0,4,6,39,0,0,2,2,1,4,0,9,170.18,177.8,155,30
2,0,3,7,39,0,0,0,4,2,2,1,9,170.18,177.8,155,36
0,2,2,1,6,0,0,0,1,0,2,0,3,180.34,190.5,170,24
0,1,1,1,4,0,0,0,0,1,0,0,1,172.72,177.8,145,28
0,2,2,0,3,0,0,0,0,1,1,0,2,172.72,180.34,145,30
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,155,25
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,170,26
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,23
0,1,2,2,13,0,0,1,1,0,1,0,3,187.96,193.04,185,25
1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,31
3,0,0,3,6,0,0,0,0,0,0,0,0,177.8,193.04,170,31
1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,162.56,125,28
0,1,2,2,15,0,0,0,4,0,0,0,4,177.8,182.88,155,31
0,2,2,6,28,0,0,0,2,0,3,1,6,180.34,182.88,170,29
1,0,2,1,7,0,0,0,1,1,0,0,2,165.1,167.64,135,29
1,0,1,1,4,0,0,0,0,0,1,0,1,177.8,177.8,170,30
0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,185.42,170,23
3,0,1,4,7,0,0,1,0,0,0,0,1,172.72,177.8,145,30
1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,170.18,135,24
0,1,1,0,3,0,0,0,1,0,0,0,1,172.72,177.8,155,30
0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,185,24
1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,165.1,155,31
2,0,1,2,7,0,0,0,1,0,0,0,1,182.88,193.04,170,36
0,2,4,4,29,0,0,2,2,1,5,0,10,182.88,182.88,170,30
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,155,25
0,1,2,3,9,0,0,0,0,0,3,0,3,177.8,187.96,155,22
1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,175.26,145,23
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,185.42,155,28
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,170.18,145,26
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,145,28
0,3,4,5,28,4,0,0,2,3,8,0,14,190.5,200.66,264,33
0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,203.2,264,32
1,0,1,1,4,0,0,0,0,1,0,0,1,193.04,193.04,242,27
0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,200.66,250,28
0,2,2,0,2,0,0,0,0,2,0,0,2,193.04,208.28,240,34
0,2,2,1,8,0,0,0,2,1,0,0,3,177.8,180.34,145,28
0,1,1,1,4,0,0,0,0,0,1,0,1,172.72,182.88,155,27
2,0,3,4,14,1,0,0,2,1,2,0,5,187.96,193.04,185,28
1,0,2,3,13,0,0,1,2,1,0,0,4,177.8,177.8,170,33
0,2,2,0,2,0,0,0,0,0,2,0,2,182.88,185.42,155,23
0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.04,205,32
0,2,2,0,2,0,0,0,0,0,2,0,2,170.18,175.26,145,26
0,4,4,0,9,0,0,0,2,0,2,0,4,175.26,182.88,155,23
1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,182.259531136887,170,23
1,0,2,6,34,0,0,1,2,3,0,1,7,172.72,180.34,145,25
0,1,1,0,3,0,0,0,1,0,0,0,1,170.18,172.72,135,33
1,0,1,1,6,0,0,0,0,1,0,0,1,185.42,190.5,205,32
1,0,2,3,13,0,0,0,2,0,1,0,3,182.88,187.96,205,29
1,0,1,2,8,0,0,0,0,1,0,0,1,177.8,180.34,185,27
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,155,29
0,1,1,0,1,0,0,0,0,0,0,0,1,180.34,182.88,155,30
2,0,0,2,6,0,0,0,0,0,0,0,0,172.72,172.72,155,39
1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,180.34,135,33
1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,172.72,135,30
0,1,7,2,29,0,0,0,4,2,4,0,10,172.72,180.34,155,28
0,3,4,1,17,0,1,1,1,4,0,0,7,175.26,175.26,185,28
0,3,3,4,24,0,0,1,0,3,3,1,8,187.96,185.42,185,28
0,1,1,0,1,0,0,0,0,1,0,0,1,193.04,208.28,240,34
0,1,1,2,8,1,0,0,1,1,0,0,2,177.8,185.42,145,25
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,167.64,135,25
0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,182.88,170,25
0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,170.18,135,21
0,1,1,0,2,0,0,0,0,1,0,0,1,180.34,182.88,155,28
1,0,2,1,4,0,0,0,0,1,1,0,2,185.42,185.42,145,28
0,1,1,0,1,0,0,0,0,1,0,0,1,170.18,174.16983325635,135,28
1,0,1,2,7,0,0,0,0,1,0,0,1,182.88,190.5,185,26
0,4,5,2,39,3,1,3,3,5,0,0,12,182.88,190.5,205,32
0,1,1,0,1,0,0,0,0,1,0,0,1,185.42,193.04,170,29
1,0,1,2,8,0,0,0,1,0,0,0,1,193.04,198.12,265,30
0,3,3,0,7,0,0,1,1,1,0,0,3,175.26,177.8,135,21
1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,33
3,0,0,3,8,1,0,0,0,0,0,0,0,177.8,182.88,155,32
0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,205,33
0,1,1,0,1,0,0,0,0,1,0,0,1,182.88,190.5,170,29
1,0,1,2,9,0,0,0,1,0,0,0,1,185.42,190.5,155,32
2,0,2,3,16,1,0,0,2,1,0,0,3,175.26,177.8,155,26
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,170,36
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,145,28
2,0,4,3,13,0,0,0,0,5,0,0,5,187.96,187.96,205,29
1,0,3,6,19,0,0,1,1,4,0,0,6,182.88,182.88,185,30
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,170,27
0,1,1,1,9,0,0,1,1,0,0,0,2,167.64,170.18,145,29
0,1,1,0,3,0,0,0,1,0,0,0,1,175.26,175.26,155,28
1,0,0,1,1,0,0,0,0,0,0,0,0,167.64,167.64,135,29
1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,185.42,170,28
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,185,29
0,0,0,0,0,0,0,0,0,0,0,0,0,195.58,200.66,185,30
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,155,28
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,180.34,170,27
1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,176.866399216529,145,27
0,1,4,4,26,0,0,2,2,1,4,0,9,182.88,182.88,170,29
0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,168.776701335992,125,35
0,2,2,1,7,0,0,1,0,1,0,0,2,180.34,185.42,185,32
0,1,1,1,6,0,1,0,0,0,0,0,1,193.04,198.12,205,28
0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,195.58,205,31
0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,177.8,145,25
0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,193.04,170,26
0,1,1,0,2,0,0,0,0,1,0,0,1,182.88,193.04,170,28
0,1,1,0,1,0,0,0,0,0,1,0,1,170.18,175.26,145,26
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,260,27
0,3,3,0,9,0,0,0,3,0,0,0,3,175.26,177.8,170,28
0,1,5,2,17,1,0,0,3,3,0,0,6,187.96,187.96,205,28
0,2,3,5,32,0,1,0,2,6,0,1,10,193.04,208.28,240,36
2,0,1,2,9,1,0,1,0,0,0,0,1,182.88,182.88,170,33
0,2,2,3,18,0,0,0,3,2,0,0,5,182.88,187.96,185,31
0,1,1,0,1,0,0,0,0,1,0,0,1,175.26,177.8,145,28
0,2,3,3,18,0,0,0,0,2,6,0,8,177.8,180.34,155,27
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,36
1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,167.64,125,29
4,0,1,4,13,0,0,0,0,0,1,0,1,187.96,190.5,185,25
0,1,1,1,9,0,0,1,1,0,0,0,2,160.02,160.02,125,30
0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,160.02,135,27
0,5,5,1,13,0,0,1,0,3,0,1,5,175.26,180.34,170,26
0,1,1,0,2,0,0,0,0,1,0,0,1,193.04,193.04,242,27
0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,190.5,185,23
0,1,1,0,3,0,0,0,1,0,0,0,1,195.58,208.28,250,25
1,0,1,1,4,0,0,0,0,1,0,0,1,180.34,175.26,135,27
0,1,1,1,5,0,0,0,0,0,1,0,1,177.8,185.42,155,29
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,177.8,155,29
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,165.1,155,30
0,4,4,1,11,0,0,1,0,3,0,0,4,187.96,190.5,170,27
1,0,2,2,7,0,0,0,0,2,0,0,2,193.04,195.58,231,34
0,1,3,2,20,0,0,1,2,1,1,0,5,172.72,177.8,170,31
0,2,2,0,4,0,0,0,1,1,0,0,2,165.1,167.64,135,29
0,1,1,0,3,0,0,0,1,0,0,0,1,182.88,195.58,185,30
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,175.26,155,20
0,1,1,1,5,0,0,0,0,1,0,0,1,170.18,175.26,135,27
1,0,1,1,4,0,0,0,1,0,0,0,1,182.88,182.88,170,28
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,172.72,155,28
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.42,185,22
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,170,28
0,5,5,0,12,0,0,0,3,0,2,0,5,187.96,200.66,205,27
0,4,4,3,34,1,0,1,3,8,0,0,12,185.42,190.5,185,32
0,3,3,0,5,0,0,0,1,0,2,0,3,187.96,198.12,185,27
2,0,4,3,23,0,0,1,3,0,1,0,5,172.72,172.72,155,27
1,0,0,1,2,0,0,0,0,0,0,0,0,198.12,203.83205881832,253,36
1,0,1,4,15,0,0,1,0,1,0,0,2,185.42,182.88,135,30
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.866399216529,145,27
2,0,1,2,6,0,0,0,0,1,0,0,1,177.8,182.88,155,32
0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,208.28,240,34
1,0,0,1,3,0,0,0,0,0,0,0,0,193.04,198.12,185,23
1,0,7,2,28,0,0,0,4,2,3,0,9,172.72,180.34,155,28
0,1,2,6,27,0,0,0,2,0,2,1,5,180.34,182.88,170,28
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,170.18,135,23
1,0,1,2,6,0,0,0,0,0,1,0,1,198.12,205.74,260,25
3,0,2,5,15,0,0,0,0,1,2,0,3,190.5,190.5,185,34
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,155,23
2,0,3,3,12,0,0,1,0,0,2,0,3,177.8,187.96,170,31
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,182.88,145,25
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,145,23
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,135,28
0,2,2,0,6,0,0,0,2,0,0,0,2,167.64,167.64,145,26
0,2,3,3,18,0,0,0,1,6,0,0,7,187.96,198.12,205,27
0,1,1,3,11,0,0,0,1,0,1,0,2,187.96,185.42,185,29
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,155,30
0,1,4,3,19,0,0,0,1,1,4,0,6,185.42,185.42,155,26
0,2,2,5,29,0,0,2,3,1,0,0,6,175.26,177.8,155,27
0,0,0,0,0,0,0,0,0,0,0,0,0,195.58,200.66,205,27
0,1,1,4,15,0,0,0,1,0,0,0,1,167.64,172.72,145,36
1,0,3,3,16,0,0,0,2,0,2,0,4,182.88,187.96,170,36
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,172.72,145,32
0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,203.2,265,31
0,4,4,0,7,0,0,0,1,1,2,0,4,185.42,185.42,155,28
0,2,4,1,16,0,1,1,1,3,0,0,6,175.26,175.26,185,28
0,3,3,1,7,0,0,0,0,2,2,0,4,195.58,200.66,205,24
0,1,1,0,2,0,0,0,0,0,1,0,1,175.26,180.34,145,24
0,1,1,2,7,0,0,0,1,0,1,0,2,175.26,182.88,145,30
0,1,1,1,7,0,0,0,1,1,0,0,2,175.26,180.34,155,32
1,0,1,1,4,0,0,0,1,0,0,0,1,182.88,193.04,170,35
1,0,2,2,13,1,0,0,2,1,0,0,3,175.26,177.8,155,25
1,0,1,1,6,0,0,1,0,0,0,0,1,167.64,170.18,145,29
0,1,8,2,28,3,0,0,5,3,1,0,9,185.42,187.96,185,33
0,1,2,2,13,2,0,0,2,1,1,0,4,190.5,195.58,240,35
2,0,2,2,10,0,0,1,0,1,0,0,2,187.96,190.5,205,35
0,2,2,0,4,0,0,0,1,1,0,0,2,182.88,185.42,170,31
0,1,1,0,2,0,0,0,0,0,1,0,1,170.18,182.88,145,24
0,1,1,3,11,0,0,0,0,1,1,0,2,182.88,193.04,205,32
0,1,1,1,6,0,0,1,0,0,0,0,1,180.34,185.42,185,32
1,0,2,5,18,1,0,0,1,1,1,0,3,175.26,182.88,155,36
0,1,1,1,4,0,0,1,0,0,0,0,1,170.18,172.72,135,32
1,0,4,2,20,0,0,1,3,0,1,0,5,172.72,172.72,155,27
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,170,27
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,155,27
1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,182.88,185,30
0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,155,24
0,0,0,0,0,0,0,0,0,0,0,0,0,160.02,167.64,135,27
0,1,6,5,31,0,0,1,2,4,2,0,9,175.26,185.42,155,35
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,135,28
0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,167.64,125,23
0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,172.72,145,30
0,3,3,2,19,3,0,2,2,1,0,0,5,180.34,187.96,185,41
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,175.26,185,39
0,2,2,0,4,0,0,0,1,0,1,0,2,170.18,177.8,135,31
2,0,4,4,23,0,0,1,2,1,4,0,8,182.88,182.88,170,29
0,4,4,1,13,0,0,1,2,1,0,0,4,193.04,193.04,205,29
2,0,2,3,15,0,0,0,2,1,0,0,3,180.34,180.34,205,36
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,135,27
0,2,2,0,4,0,0,0,1,0,1,0,2,187.96,198.12,185,27
0,1,3,3,18,0,0,0,2,1,1,0,4,172.72,177.8,170,27
1,0,1,1,6,0,0,0,0,0,1,0,1,170.18,172.72,135,24
0,1,1,1,5,0,0,0,0,0,1,0,1,190.5,187.96,170,30
0,7,7,0,13,0,0,0,2,5,0,0,7,193.04,195.58,238,27
0,2,2,0,6,0,0,0,2,0,0,0,2,175.26,177.8,170,27
0,2,2,0,2,0,0,0,0,1,1,0,2,185.42,185.42,145,28
0,1,1,0,1,0,0,0,0,1,0,0,1,172.72,180.34,145,29
0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,162.56,125,32
2,0,0,2,5,0,0,0,0,0,0,0,0,170.18,182.88,135,30
1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,179.562965176708,170,28
0,3,3,2,17,0,0,1,2,3,0,0,6,182.88,182.88,185,33
0,1,1,0,3,0,0,0,1,0,0,0,1,167.64,177.8,135,24
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,187.96,185,33
0,1,1,3,7,0,0,0,0,0,1,0,1,190.5,190.5,205,39
0,1,1,1,6,0,0,0,1,0,0,0,1,177.8,177.8,155,28
1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,185.42,145,25
0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,193.04,170,29
0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,125,29
0,2,2,4,24,0,0,0,0,4,2,0,6,185.42,193.04,185,28
0,5,5,0,10,0,0,0,1,4,0,0,5,190.5,200.66,265,33
2,0,2,2,8,1,0,0,0,2,0,0,2,182.88,182.88,263,35
1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,175.26,135,34
0,1,1,3,12,0,0,1,0,1,0,0,2,185.42,182.88,135,29
0,3,3,0,6,0,0,0,1,1,1,0,3,185.42,185.42,155,28
0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,145,28
2,0,3,2,11,0,0,1,1,0,1,0,3,187.96,195.58,205,31
1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,182.88,155,25
0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,198.12,205,30
0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,195.58,185,30
1,0,8,2,29,1,0,2,5,1,0,0,8,175.26,177.8,155,32
0,1,6,4,37,3,0,0,2,2,7,1,12,177.8,187.96,145,35
0,3,3,2,16,0,0,0,2,2,1,0,5,185.42,187.96,205,31
2,0,0,2,6,0,0,0,0,0,0,0,0,167.64,177.8,135,28
0,1,3,3,17,0,0,0,0,2,5,0,7,177.8,180.34,155,27
3,0,1,3,8,0,0,0,0,1,0,0,1,185.42,187.96,170,30
0,2,2,5,31,0,0,1,2,3,0,1,7,172.72,180.34,145,25
0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,203.2,240,29
0,1,1,1,5,0,0,0,1,1,0,0,2,177.8,180.34,145,27
2,0,2,4,12,0,0,0,0,1,2,0,3,190.5,190.5,185,34
3,0,1,3,8,0,0,0,0,0,1,0,1,187.96,185.42,185,28
0,2,2,0,6,0,0,0,2,0,0,0,2,160.02,167.64,125,25
1,0,3,3,12,0,1,0,0,2,2,0,5,210.82,213.36,265,23
0,2,2,1,11,0,0,0,3,0,0,0,3,177.8,182.88,155,30
0,1,2,4,17,1,0,0,1,1,2,0,4,172.72,177.8,155,31
2,0,1,3,11,0,0,0,1,0,0,0,1,172.72,180.34,155,29
0,1,1,0,1,0,0,0,0,0,1,0,1,182.88,185.42,155,23
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,135,28
1,0,1,3,16,0,0,1,1,1,0,0,3,177.8,182.88,155,27
1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,190.5,170,29
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,135,25
0,2,3,2,26,3,0,1,3,3,0,0,7,185.42,185.42,205,33
1,0,5,5,40,1,0,0,5,5,3,0,13,177.8,185.42,170,33
0,1,1,1,3,0,0,0,0,1,0,0,1,177.8,182.88,265,37
1,0,1,2,6,0,0,0,0,1,0,0,1,170.18,177.8,155,33
0,1,1,4,16,0,0,0,3,0,0,0,3,172.72,175.26,155,30
0,1,1,3,15,0,0,0,2,2,0,0,4,182.88,187.96,185,30
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,32
1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,182.88,135,30
1,0,1,1,3,0,0,0,0,0,1,0,1,182.88,193.04,205,33
0,4,4,1,12,0,0,1,0,2,0,1,4,175.26,180.34,170,26
0,1,1,1,5,0,0,0,0,1,0,0,1,177.8,180.34,185,26
0,1,1,0,1,0,0,0,0,1,0,0,1,177.8,180.34,155,22
0,1,2,6,21,0,0,0,0,2,4,0,6,190.5,203.2,185,36
1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,185.42,155,29
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,170,23
1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,176.866399216529,145,32
0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,170,22
0,3,4,2,34,0,0,1,5,3,0,1,10,187.96,190.5,170,30
0,2,3,4,33,3,0,1,5,1,2,0,9,190.5,195.58,205,32
0,2,2,0,6,0,0,0,1,1,0,0,2,180.34,190.5,155,25
0,4,4,1,9,1,0,0,1,3,0,0,4,193.04,198.12,245,28
0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,180.34,205,29
1,0,3,6,37,0,0,0,4,2,2,1,9,170.18,177.8,155,35
1,0,3,4,22,0,0,1,1,0,3,0,5,185.42,187.96,185,30
1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,193.04,170,31
0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,180.34,135,33
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,30
0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,185.42,135,23
1,0,1,1,6,0,0,0,1,0,0,0,1,172.72,176.866399216529,145,27
1,0,4,10,45,1,0,0,3,1,5,0,9,180.34,172.72,170,36
0,1,1,0,3,0,0,0,1,0,0,0,1,175.26,177.8,170,27
2,0,2,2,7,0,0,0,0,0,2,0,2,177.8,187.96,155,21
0,1,2,2,9,0,0,1,1,1,0,0,3,177.8,177.8,170,33
1,0,1,2,7,0,0,0,1,0,0,0,1,190.5,190.5,185,29
1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,175.26,135,27
0,3,3,0,5,0,0,0,0,1,2,0,3,185.42,193.04,170,31
0,1,1,1,4,0,0,0,0,1,0,0,1,182.88,190.5,185,26
1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,185.42,145,23
1,0,0,1,2,0,0,0,0,0,0,0,0,187.96,193.045794977604,155,24
0,1,1,0,3,0,0,0,1,0,0,0,1,175.26,180.34,155,31
2,0,0,2,2,0,0,0,0,0,0,0,0,167.64,171.473267296171,135,41
0,1,6,9,59,10,0,2,3,7,2,1,15,190.5,187.96,205,36
2,0,1,2,9,0,0,1,0,0,0,0,1,177.8,185.42,170,36
0,1,1,0,3,0,0,0,1,0,0,0,1,182.88,185.42,170,30
1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,185.42,185,31
0,3,3,2,15,0,0,0,2,0,2,0,4,182.88,187.96,170,35
