"Winner","Bcurrentlosestreak","Bcurrentwinstreak","Blongestwinstreak","Blosses","Btotalroundsfought","Btotaltitlebouts","BwinbyDecisionMajority","BwinbyDecisionSplit","BwinbyDecisionUnanimous","BwinbyKOTKO","BwinbySubmission","BwinbyTKODoctorStoppage","Bwins","BHeightcms","BReachcms","BWeightlbs","Rcurrentlosestreak","Rcurrentwinstreak","Rlongestwinstreak","Rlosses","Rtotalroundsfought","Rtotaltitlebouts","RwinbyDecisionMajority","RwinbyDecisionSplit","RwinbyDecisionUnanimous","RwinbyKOTKO","RwinbySubmission","RwinbyTKODoctorStoppage","Rwins","RHeightcms","RReachcms","RWeightlbs","Bage","Rage","BStanceOpen.Stance","BStanceOrthodox","BStanceSideways","BStanceSouthpaw","BStanceSwitch","RStanceOpen.Stance","RStanceOrthodox","RStanceSideways","RStanceSouthpaw","RStanceSwitch"
"Red",1,0,2,4,19,0,0,0,2,1,1,0,4,180.34,185.42,170,1,0,3,3,23,0,0,1,4,1,0,0,6,187.96,193.04,170,31,30,0,1,0,0,0,0,0,0,1,0
"Red",0,1,2,5,23,1,0,0,2,1,2,0,5,172.72,177.8,155,0,1,1,3,9,0,0,0,0,2,0,0,2,170.18,177.8,155,32,34,0,1,0,0,0,0,0,0,1,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,155,2,0,1,2,6,0,0,0,0,0,1,0,1,172.72,177.8,155,28,34,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,1,6,0,0,0,1,0,0,0,1,170.18,172.72,135,1,0,1,2,11,0,0,1,0,1,0,0,2,170.18,172.72,135,34,28,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,167.64,135,0,1,1,3,11,0,0,0,1,0,1,0,2,177.8,185.42,145,25,24,0,0,0,1,0,0,0,0,1,0
"Blue",1,0,0,1,2,0,0,0,0,0,0,0,0,160.02,170.18,135,1,0,0,1,2,0,0,0,0,0,0,0,0,165.1,168.776701335992,125,22,36,0,1,0,0,0,0,0,0,1,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,190.5,185,1,0,1,2,9,0,0,0,1,0,0,0,1,182.88,185.42,185,30,31,0,1,0,0,0,0,0,0,1,0
"Red",0,3,3,6,36,1,0,0,4,2,2,0,8,193.04,198.12,205,0,15,15,0,34,11,0,0,2,10,3,0,15,187.96,195.58,185,35,37,0,1,0,0,0,0,0,0,1,0
"Red",2,0,1,2,5,0,0,0,0,1,0,0,1,193.04,193.04,242,1,0,2,3,14,2,0,0,2,1,1,0,4,190.5,195.58,240,28,36,0,1,0,0,0,0,1,0,0,0
"Red",2,0,1,2,9,0,0,0,0,1,0,0,1,185.42,190.5,205,0,1,1,0,1,0,0,0,0,0,1,0,1,187.96,193.04,205,32,32,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,1,3,0,0,0,0,1,1,0,2,182.88,187.96,170,2,0,8,3,44,1,0,1,8,1,3,0,13,182.88,193.04,170,28,34,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,187.96,205,2,0,5,2,18,0,0,0,3,0,2,0,5,187.96,200.66,205,25,28,0,0,0,1,0,0,1,0,0,0
"Red",0,1,6,3,28,0,0,2,3,1,1,0,7,175.26,180.34,170,0,1,5,4,33,1,0,0,4,1,5,0,10,185.42,182.88,170,28,34,0,0,0,1,0,0,0,0,1,0
"Red",0,1,1,0,2,0,0,0,0,1,0,0,1,172.72,170.18,145,0,1,1,0,3,1,0,0,1,0,0,0,1,170.18,177.8,145,26,28,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,0,1,0,0,0,0,1,0,0,1,175.26,177.8,155,1,0,3,6,39,0,0,2,4,1,3,0,10,177.8,180.34,155,34,29,0,0,0,1,0,0,0,0,1,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,1,0,1,1,4,1,0,0,0,0,1,0,1,170.18,172.72,145,23,25,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,180.34,155,1,0,0,1,3,1,0,0,0,0,0,0,0,182.88,182.88,170,25,30,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,2,16,0,0,1,1,0,1,1,4,187.96,193.04,185,1,0,3,4,11,0,0,0,1,3,0,0,4,187.96,195.58,185,25,31,0,1,0,0,0,0,0,0,1,0
"Red",0,1,1,0,2,0,0,0,0,0,1,0,1,180.34,182.88,155,1,0,0,1,2,0,0,0,0,0,0,0,0,175.26,182.88,155,34,34,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,193.04,203.2,264,0,3,3,1,9,0,0,0,1,2,1,0,4,198.12,200.66,255,33,30,0,1,0,0,0,0,1,0,0,0
"Red",2,0,0,2,4,0,0,0,0,0,0,0,0,182.88,190.5,170,1,0,6,2,18,0,0,1,1,3,0,1,6,175.26,180.34,170,36,27,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,170.18,125,0,2,2,0,4,1,0,0,1,1,0,0,2,160.02,167.64,135,27,28,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,1,2,9,0,0,0,1,0,0,0,1,177.8,177.8,155,1,0,2,7,29,0,0,0,2,0,3,1,6,180.34,182.88,170,29,29,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,1,13,0,0,1,2,1,0,0,4,175.26,180.34,155,0,2,2,2,11,1,0,0,2,1,0,0,3,177.8,185.42,145,33,26,0,1,0,0,0,0,0,0,1,0
"Blue",0,1,3,3,26,0,0,1,3,1,1,0,6,172.72,177.8,170,0,1,3,3,26,0,0,1,4,2,0,0,7,182.88,185.42,170,32,38,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,1,4,0,0,0,0,0,0,0,1,180.34,182.88,155,1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,177.8,155,31,30,0,0,0,0,1,0,0,0,1,0
"Red",0,1,1,3,12,0,0,0,1,1,0,0,2,177.8,182.88,155,1,0,5,3,20,0,0,2,3,0,0,0,5,175.26,180.34,155,33,32,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,1,2,12,0,0,1,1,0,0,0,2,167.64,170.18,145,1,0,1,1,4,0,0,0,0,1,0,0,1,175.26,177.8,145,29,29,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,162.56,125,0,1,1,0,3,0,0,0,1,0,0,0,1,167.64,162.56,125,29,32,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,0,6,0,0,0,1,2,0,0,3,193.04,203.2,240,0,3,3,3,17,0,1,0,0,3,4,0,8,210.82,213.36,265,30,24,0,1,0,0,0,0,1,0,0,0
"Red",0,1,2,3,22,1,0,1,3,1,1,0,6,177.8,187.96,170,0,1,4,4,23,1,0,2,1,2,0,0,5,182.88,187.96,170,32,30,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,1,10,0,0,2,1,0,0,0,3,170.18,172.72,135,0,1,1,1,3,0,0,0,0,0,1,0,1,167.64,172.72,135,33,34,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,4,4,28,0,0,0,4,2,2,0,8,177.8,172.72,155,0,3,3,0,3,0,0,0,0,0,3,0,3,182.88,185.42,155,29,24,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,0,5,0,0,0,1,0,1,0,2,175.26,175.26,155,0,2,4,1,19,0,0,1,4,1,0,0,6,185.42,190.5,170,29,25,0,0,0,1,0,0,1,0,0,0
"Red",2,0,2,4,14,0,0,1,2,1,0,0,4,177.8,177.8,170,1,0,1,1,3,0,0,0,0,1,0,0,1,185.42,193.04,170,34,30,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,200.66,205,2,0,4,3,17,0,0,1,2,1,0,0,4,193.04,193.04,205,32,30,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,172.72,145,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,145,30,23,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,2,1,10,0,0,0,2,1,0,0,3,185.42,187.96,185,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,185,24,30,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,182.88,170,2,0,2,5,15,1,0,0,0,2,2,0,4,185.42,190.5,170,24,30,0,0,0,0,1,0,1,0,0,0
"Blue",1,0,1,1,6,0,0,0,1,0,0,0,1,172.72,180.34,145,0,1,1,2,9,0,0,0,1,0,0,0,1,175.26,185.42,145,26,26,0,1,0,0,0,0,1,0,0,0
"Red",0,2,3,5,21,4,0,0,0,7,2,1,10,182.88,187.96,185,0,7,7,1,27,4,0,0,3,3,4,0,10,193.04,213.36,205,35,25,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,2,2,17,1,0,0,3,0,0,0,3,160.02,167.64,125,0,3,3,0,8,0,0,0,2,1,0,0,3,162.56,165.1,125,26,28,0,1,0,0,0,0,0,0,1,0
"Red",0,1,3,3,19,0,0,0,2,3,1,0,6,185.42,187.96,205,1,0,4,4,37,1,0,1,3,8,0,0,12,185.42,190.5,185,31,33,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,177.8,205,2,0,5,4,28,0,1,0,2,5,0,0,9,185.42,193.04,205,33,35,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,3,11,0,0,0,0,0,4,0,4,177.8,187.96,155,0,2,2,1,6,0,0,0,0,2,0,0,2,172.72,177.8,145,22,28,0,1,0,0,0,0,1,0,0,0
"Blue",2,0,0,2,4,1,0,0,0,0,0,0,0,190.5,200.66,205,0,3,3,3,15,0,0,0,1,2,1,0,4,182.88,193.04,205,28,33,0,1,0,0,0,0,1,0,0,0
"Red",0,2,4,2,19,0,0,2,1,1,1,1,6,177.8,177.8,155,0,2,2,3,22,0,0,1,2,1,1,0,5,177.8,182.88,155,30,28,0,0,0,1,0,0,1,0,0,0
"Red",1,0,1,1,6,0,0,0,1,0,0,0,1,180.34,185.42,170,0,1,1,2,10,0,0,0,2,0,0,0,2,182.88,193.04,170,24,36,0,0,0,1,0,0,0,0,1,0
"Blue",0,2,2,0,6,0,0,1,1,0,0,0,2,162.56,180.34,135,0,2,2,0,5,0,0,0,1,0,1,0,2,175.26,180.34,145,27,25,0,0,0,1,0,0,0,0,1,0
"Red",0,1,1,0,2,0,0,0,0,0,1,0,1,185.42,200.66,170,0,3,3,1,10,0,0,1,0,0,2,0,3,190.5,187.96,170,28,30,0,1,0,0,0,0,1,0,0,0
"Red",2,0,1,2,7,0,0,0,0,1,0,0,1,180.34,175.26,135,1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,165.1,135,28,27,0,1,0,0,0,0,0,0,1,0
"Red",1,0,2,3,16,0,0,0,4,0,0,0,4,177.8,182.88,155,2,0,3,2,9,0,0,0,0,1,2,0,3,185.42,193.04,170,31,32,0,1,0,0,0,0,0,0,1,0
"Red",1,0,5,3,42,5,0,0,6,2,1,0,9,167.64,172.72,145,0,4,4,0,14,1,0,0,4,0,0,0,4,175.26,177.8,170,30,28,0,1,0,0,0,0,0,0,1,0
"Red",0,1,5,6,28,0,0,2,2,6,0,1,11,175.26,172.72,155,0,1,4,1,13,0,0,0,2,1,2,0,5,185.42,185.42,155,29,29,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,0,3,0,0,0,1,0,0,0,1,187.96,193.045794977604,185,2,0,4,4,39,1,0,1,5,3,0,1,10,187.96,190.5,170,29,31,0,1,0,0,0,0,0,0,1,0
"Blue",0,1,1,1,4,0,0,0,1,0,0,0,1,180.34,175.26,155,0,1,1,0,3,0,0,0,0,1,0,0,1,172.72,170.18,145,20,22,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,182.88,145,0,1,1,1,4,1,0,0,1,0,0,0,1,167.64,167.64,155,26,25,0,0,0,1,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,185.42,185,1,0,1,3,10,0,0,0,1,1,0,0,2,190.5,190.5,185,23,30,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,125,1,0,1,2,5,0,0,0,0,0,1,0,1,175.26,187.96,135,27,25,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,3,0,4,4,25,0,0,1,3,0,1,0,5,172.72,172.72,155,36,27,0,0,0,1,0,0,1,0,0,0
"Red",0,1,4,6,30,0,0,0,3,4,1,0,8,190.5,193.04,230,1,0,2,4,22,3,0,0,0,4,0,0,4,185.42,193.04,205,34,30,0,1,0,0,0,0,1,0,0,0
"Red",0,2,5,2,20,1,0,0,4,3,0,0,7,187.96,187.96,205,1,0,8,3,30,4,0,0,5,3,1,0,9,185.42,187.96,185,29,34,0,1,0,0,0,0,0,0,1,0
"Red",0,2,2,1,5,0,0,0,0,1,1,0,2,172.72,182.88,155,1,0,3,4,19,0,0,0,0,2,6,0,8,177.8,180.34,155,27,28,0,1,0,0,0,0,1,0,0,0
"Red",1,0,2,4,13,1,0,0,0,2,2,0,4,185.42,190.5,170,2,0,5,3,24,0,1,0,2,4,2,0,9,185.42,195.58,170,30,33,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,1,3,12,0,0,0,1,0,0,0,1,167.64,177.8,135,1,0,2,4,22,0,0,0,1,1,5,0,7,185.42,187.96,145,29,28,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,1,1,6,0,0,0,1,0,0,0,1,167.64,170.18,135,2,0,0,2,6,0,0,0,0,0,0,0,0,180.34,187.96,145,27,23,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.5,242,1,0,1,1,4,0,0,0,1,0,0,0,1,195.58,208.28,250,32,26,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,5,18,0,0,0,1,0,0,0,1,167.64,172.72,145,4,0,2,5,14,1,0,0,0,0,2,0,2,165.1,170.18,135,36,31,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,125,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,125,29,28,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,0,7,0,0,0,2,0,1,0,3,167.64,177.8,135,0,1,1,1,10,1,0,0,1,0,1,0,2,167.64,170.18,135,25,33,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,3,21,0,0,0,3,3,0,0,6,182.88,187.96,185,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,180.34,185,31,34,0,1,0,0,0,0,0,0,1,0
"Red",0,1,1,0,2,0,0,0,0,1,0,0,1,182.88,190.5,260,1,0,3,6,33,0,1,0,2,6,0,1,10,193.04,208.28,240,27,37,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,1,1,4,0,0,0,0,0,1,0,1,185.42,185.42,170,0,4,4,0,10,0,0,1,2,1,0,0,4,182.88,185.42,170,28,31,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,2,1,9,0,0,0,1,0,1,0,2,182.88,187.96,185,1,0,3,1,11,1,0,0,1,0,2,0,3,180.34,190.5,170,33,27,0,0,0,1,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,205,0,3,3,3,10,0,0,0,0,1,2,0,3,190.5,190.5,205,30,39,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,165.1,135,0,1,1,0,2,0,0,0,0,0,1,0,1,172.72,172.72,135,27,27,0,0,0,1,0,0,1,0,0,0
"Red",1,0,2,1,5,0,0,0,0,0,2,0,2,170.18,175.26,145,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,172.72,145,26,33,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,182.88,155,1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,185.42,155,28,26,0,1,0,0,0,0,1,0,0,0
"Blue",0,4,4,0,8,0,0,0,2,0,2,0,4,187.96,198.12,185,0,4,4,2,19,0,0,1,2,4,0,0,7,182.88,182.88,185,28,34,0,1,0,0,0,0,1,0,0,0
"Red",2,0,2,4,18,0,0,0,1,2,0,0,3,185.42,190.5,185,0,2,2,1,6,0,0,0,0,3,0,0,3,187.96,190.5,185,30,30,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,187.96,170,1,0,3,3,23,0,0,1,3,2,0,0,6,182.88,185.42,170,28,37,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,0,5,0,0,0,1,0,1,0,2,190.5,198.12,205,0,1,1,2,9,0,0,0,0,1,1,0,2,182.88,190.5,185,30,27,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,1,4,0,0,0,0,0,1,0,1,167.64,167.64,125,0,1,1,1,4,1,0,0,1,0,0,0,1,167.64,170.18,125,29,26,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,2,12,0,0,0,2,0,0,0,2,185.42,190.5,155,0,1,3,4,22,0,0,0,2,1,2,0,5,172.72,177.8,170,32,27,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,1,3,9,0,0,0,1,0,0,0,1,177.8,185.42,145,2,0,0,2,3,0,0,0,0,0,0,0,0,167.64,167.64,135,24,29,0,0,0,1,0,0,1,0,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,167.64,125,0,2,2,1,12,0,0,1,2,0,0,0,3,160.02,160.02,125,24,31,0,1,0,0,0,0,0,0,1,0
"Blue",0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,193.04,170,0,2,2,2,12,0,0,0,2,0,0,0,2,182.88,193.04,185,26,29,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,190.349229017425,170,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.42,185,31,29,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,0,2,0,0,0,0,1,0,0,1,165.1,160.02,135,0,1,1,1,4,0,0,0,1,0,0,0,1,165.1,167.64,135,28,29,0,1,0,0,0,0,1,0,0,0
"Red",0,2,3,4,27,1,0,0,5,0,1,0,6,185.42,187.96,205,0,14,14,0,32,10,0,0,2,9,3,0,14,187.96,195.58,185,35,37,0,0,0,1,0,0,0,0,1,0
"Red",2,0,6,11,62,10,0,2,3,7,2,1,15,190.5,187.96,205,1,0,3,5,34,3,0,1,5,1,2,0,9,190.5,195.58,205,37,33,0,1,0,0,0,0,1,0,0,0
"Red",3,0,4,7,26,2,0,1,1,2,0,0,4,180.34,180.34,170,1,0,0,1,2,0,0,0,0,0,0,0,0,175.26,175.26,185,32,40,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,5,4,32,1,0,0,4,0,5,0,9,185.42,182.88,170,0,1,3,2,22,0,0,1,4,1,0,0,6,187.96,193.04,170,34,30,0,0,0,1,0,0,0,0,1,0
"Red",0,1,1,2,6,0,0,0,0,0,2,0,2,182.88,182.88,155,1,0,2,1,7,1,0,0,2,0,0,0,2,167.64,167.64,145,24,27,0,0,0,0,1,0,1,0,0,0
"Blue",0,2,2,0,5,0,1,0,0,1,0,0,2,167.64,177.8,135,0,3,3,1,8,0,0,0,1,1,1,0,3,167.64,162.56,145,28,30,0,0,0,1,0,0,1,0,0,0
"Red",0,1,1,2,6,0,0,0,0,0,1,0,1,177.8,185.42,155,2,0,5,6,25,0,0,2,1,6,0,1,10,175.26,172.72,155,33,29,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,0,3,0,0,0,0,0,1,0,1,177.8,177.8,155,0,3,3,5,36,0,0,2,4,1,3,0,10,177.8,180.34,155,23,28,0,1,0,0,0,0,0,0,1,0
"Red",0,1,1,1,6,0,0,0,1,0,0,0,1,182.88,185.42,185,0,3,3,1,10,0,0,1,1,1,0,0,3,180.34,185.42,185,31,32,0,0,0,1,0,0,1,0,0,0
"Blue",3,0,1,3,9,0,0,0,0,1,0,0,1,177.8,182.88,155,4,0,0,4,11,1,0,0,0,0,0,0,0,177.8,182.88,155,32,33,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,180.34,184.956097097066,155,3,0,1,4,13,0,0,0,1,0,0,0,1,172.72,180.34,155,28,30,0,0,0,1,0,0,1,0,0,0
"Blue",1,0,7,5,40,5,0,0,3,8,1,1,13,185.42,190.5,185,0,1,1,6,21,1,0,0,1,3,0,0,4,180.34,187.96,205,37,35,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,170,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,198.12,185,29,27,0,1,0,0,0,0,0,0,1,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,145,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,185.42,145,28,24,0,1,0,0,0,0,1,0,0,0
"Red",0,4,4,0,11,0,0,0,2,1,0,1,4,185.42,185.42,255,0,1,2,2,10,0,0,0,1,2,0,0,3,193.04,195.58,231,35,34,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,155,0,2,2,0,6,0,0,0,2,0,0,0,2,175.26,180.34,135,28,31,0,1,0,0,0,0,0,0,1,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,180.34,155,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,171.473267296171,145,32,24,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,155,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,185,33,34,0,0,0,1,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,170.18,135,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,29,25,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,155,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,170,23,24,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,171.473267296171,145,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,125,30,32,0,0,0,1,0,0,1,0,0,0
"Red",1,0,4,6,39,0,0,2,2,1,4,0,9,170.18,177.8,155,2,0,8,3,33,2,0,2,5,1,0,0,8,175.26,177.8,155,30,33,0,1,0,0,0,0,1,0,0,0
"Red",2,0,3,7,39,0,0,0,4,2,2,1,9,170.18,177.8,155,1,0,2,6,32,0,0,2,3,1,0,0,6,175.26,177.8,155,36,28,0,0,0,1,0,0,1,0,0,0
"Red",0,2,2,1,6,0,0,0,1,0,2,0,3,180.34,190.5,170,0,3,3,0,7,0,0,1,1,1,0,0,3,182.88,185.42,170,24,31,0,1,0,0,0,0,0,0,1,0
"Blue",0,1,1,1,4,0,0,0,0,1,0,0,1,172.72,177.8,145,0,1,3,2,19,1,0,0,4,0,0,1,5,172.72,175.26,155,28,27,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,0,3,0,0,0,0,1,1,0,2,172.72,180.34,145,0,2,2,0,6,0,0,1,1,0,0,0,2,180.34,177.8,145,30,28,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,155,0,1,1,1,4,1,0,0,1,0,0,0,1,180.34,190.5,155,25,24,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,170,2,0,6,3,25,0,0,2,2,1,1,0,6,175.26,180.34,170,26,27,0,1,0,0,0,0,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,0,2,2,0,6,0,0,0,2,0,0,0,2,180.34,177.8,145,23,25,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,2,2,13,0,0,1,1,0,1,0,3,187.96,193.04,185,0,2,2,2,13,0,0,1,1,0,1,0,3,182.88,182.88,185,25,30,0,1,0,0,0,0,0,0,1,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,0,2,3,5,27,0,0,0,2,4,1,0,7,182.88,190.5,170,31,31,0,1,0,0,0,0,1,0,0,0
"Red",3,0,0,3,6,0,0,0,0,0,0,0,0,177.8,193.04,170,2,0,3,5,25,0,0,1,1,0,3,0,5,185.42,187.96,185,31,30,0,0,0,1,0,0,1,0,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,162.56,125,2,0,2,2,14,1,0,0,2,0,0,0,2,160.02,167.64,125,28,25,0,1,0,0,0,0,1,0,0,0
"Red",0,1,2,2,15,0,0,0,4,0,0,0,4,177.8,182.88,155,1,0,1,1,2,0,0,0,0,1,0,0,1,182.88,187.96,170,31,27,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,6,28,0,0,0,2,0,3,1,6,180.34,182.88,170,0,1,3,3,17,0,0,0,2,1,2,0,5,182.88,187.96,170,29,36,0,1,0,0,0,0,1,0,0,0
"Red",1,0,2,1,7,0,0,0,1,1,0,0,2,165.1,167.64,135,2,0,0,2,6,0,0,0,0,0,0,0,0,170.18,175.26,135,29,27,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,1,4,0,0,0,0,0,1,0,1,177.8,177.8,170,1,0,3,3,23,0,0,1,2,1,1,0,5,172.72,177.8,170,30,31,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,185.42,170,0,2,2,1,7,0,0,0,0,0,2,0,2,190.5,187.96,170,23,30,0,0,0,1,0,0,1,0,0,0
"Blue",3,0,1,4,7,0,0,1,0,0,0,0,1,172.72,177.8,145,2,0,1,4,15,0,0,1,0,0,1,0,2,177.8,175.26,145,30,32,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,170.18,135,1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,187.96,135,24,24,0,0,0,1,0,0,1,0,0,0
"Red",0,1,1,0,3,0,0,0,1,0,0,0,1,172.72,177.8,155,0,1,1,0,3,0,0,0,1,0,0,0,1,187.96,190.5,170,30,28,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,185,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,185,24,29,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,165.1,155,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,172.72,155,31,28,0,1,0,0,0,0,0,0,1,0
"Blue",2,0,1,2,7,0,0,0,1,0,0,0,1,182.88,193.04,170,1,0,1,1,3,0,0,0,0,1,0,0,1,182.88,193.04,170,36,28,0,0,0,1,0,0,1,0,0,0
"Blue",0,2,4,4,29,0,0,2,2,1,5,0,10,182.88,182.88,170,0,6,6,1,16,0,0,1,1,3,0,1,6,175.26,180.34,170,30,27,0,1,0,0,0,0,1,0,0,0
