"Fighter_ID","Fighter","Date","current_lose_streak","current_win_streak","longest_win_streak","losses","total_rounds_fought","total_title_bouts","win_by_Decision_Majority","win_by_Decision_Split","win_by_Decision_Unanimous","win_by_KO_TKO","win_by_Submission","win_by_TKO_Doctor_Stoppage","wins","Height_cms","Reach_cms","Weight_lbs","age","Stance_Open_Stance","Stance_Orthodox","Stance_Southpaw","Stance_Switch"
1252,"Phil Johns","2001-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,157.48,160.687003455455,170,32,0,0,1,0
1253,"Philip De Fries","2013-04-06",1,0,1,2,7,0,0,0,1,0,1,0,2,195.58,208.28,250,26,0,1,0,0
1254,"Phillip Miller","2002-11-22",0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,184.956097097066,185,23,0,1,0,0
1255,"Phillipe Nover","2017-02-11",2,0,1,5,16,1,0,1,0,0,0,0,1,175.26,182.88,145,33,0,1,0,0
1256,"Piotr Hallmann","2015-11-07",2,0,1,3,13,0,0,0,0,0,2,0,2,175.26,180.34,155,28,0,1,0,0
1257,"Poliana Botelho","2019-04-13",1,0,2,1,5,0,0,0,1,1,0,0,2,172.72,170.18,115,30,0,1,0,0
1258,"Polyana Viana","2019-03-02",1,0,1,1,4,0,0,0,0,0,1,0,1,165.1,170.18,115,26,0,1,0,0
1259,"Priscila Cachoeira","2019-05-11",2,0,0,2,5,0,0,0,0,0,0,0,0,170.18,165.1,125,30,0,1,0,0
1260,"Quinn Mulhern","2014-01-04",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,193.04,155,29,0,1,0,0
1261,"Rachael Ostovich","2019-01-19",1,0,1,1,4,0,0,0,0,0,1,0,1,160.02,157.48,125,27,0,1,0,0
1262,"Rafael Dos Anjos","2019-05-18",2,0,5,9,74,4,0,0,10,4,3,0,17,172.72,177.8,170,34,0,0,1,0
1263,"Rafael Feijao","2016-02-06",2,0,1,3,8,0,0,0,0,1,0,0,1,185.42,185.42,205,35,0,1,0,0
1264,"Rafael Fiziev","2019-04-20",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,155,26,0,0,0,1
1265,"Rafael Natal","2017-07-22",2,0,4,7,43,0,0,2,5,1,1,0,9,182.88,193.04,185,34,0,1,0,0
1266,"Rafaello Oliveira","2014-02-22",1,0,1,5,18,0,0,0,2,0,0,0,2,172.72,180.34,155,32,0,1,0,0
1267,"Ramazan Emeev","2018-09-15",0,2,2,0,6,0,0,0,2,0,0,0,2,177.8,193.04,170,31,0,0,1,0
1268,"Rameau Thierry Sokoudjou","2008-10-18",0,1,1,1,3,0,0,0,0,1,0,0,1,177.8,198.12,205,24,0,1,0,0
1269,"Rampage Jackson","2015-04-25",3,0,3,5,36,4,0,1,3,3,0,0,7,185.42,185.42,205,36,0,1,0,0
1270,"Ramsey Nijem","2015-07-25",1,0,3,4,17,1,0,0,3,2,0,0,5,180.34,190.5,155,27,0,1,0,0
1271,"Randa Markos","2019-03-23",2,0,1,6,28,0,0,1,3,0,0,0,4,162.56,160.02,115,33,0,1,0,0
1272,"Randy Brown","2018-07-14",0,1,2,2,16,0,0,0,2,1,1,0,4,190.5,198.12,170,28,0,1,0,0
1273,"Randy Costa","2019-04-13",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,185.42,135,24,0,0,0,1
1274,"Randy Couture","2011-04-30",0,3,7,7,61,16,1,0,4,6,4,1,16,185.42,190.5,205,47,0,1,0,0
1275,"Rani Yahya","2019-02-09",0,3,4,4,36,0,0,1,4,0,6,0,11,167.64,170.18,135,34,0,1,0,0
1276,"Raoni Barcelos","2019-05-11",0,2,2,0,5,0,0,0,0,1,1,0,2,170.18,170.18,135,32,0,1,0,0
1277,"Raphael Assuncao","2019-02-02",0,4,7,2,35,0,0,3,5,2,1,0,11,165.1,167.64,135,36,0,1,0,0
1278,"Raquel Pennington","2018-11-10",1,0,4,3,26,1,0,1,3,0,2,0,6,170.18,170.18,135,30,0,1,0,0
1279,"Rashad Coulter","2018-11-24",3,0,0,3,5,0,0,0,0,0,0,0,0,180.34,193.04,205,36,0,1,0,0
1280,"Rashad Evans","2018-06-09",4,0,5,8,61,4,1,4,3,6,0,0,14,182.88,190.5,205,38,0,1,0,0
1281,"Rashid Magomedov","2017-04-15",1,0,4,1,15,0,0,0,3,1,0,0,4,175.26,177.8,155,32,0,1,0,0
1282,"Raulian Paiva","2019-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,175.26,125,23,0,1,0,0
1283,"Ray Borg","2019-03-30",1,0,3,3,24,1,0,0,3,0,2,0,5,162.56,160.02,135,25,0,1,0,0
1284,"Razak Al-Hassan","2009-10-24",1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,193.045794977604,205,27,0,1,0,0
1285,"Reese Andy","2008-12-27",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.652663057245,205,35,0,1,0,0
1286,"Renan Barao","2019-02-17",3,0,7,6,46,6,0,0,4,2,3,0,9,167.64,177.8,135,32,0,1,0,0
1287,"Renato Moicano","2019-02-02",0,2,3,1,15,0,0,2,1,0,2,0,5,180.34,182.88,145,29,0,1,0,0
1288,"Renato Sobral","2007-08-25",2,0,3,4,18,1,1,0,1,0,3,0,5,185.42,190.5,205,31,0,1,0,0
1289,"Renato Verissimo","2004-10-22",1,0,1,1,6,0,0,0,1,0,0,0,1,185.42,190.349229017425,170,31,0,1,0,0
1290,"Renee Forte","2014-03-15",1,0,1,2,7,0,0,0,1,0,0,0,1,170.18,180.34,155,26,0,1,0,0
1291,"Renzo Gracie","2010-04-10",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,43,0,1,0,0
1292,"Reuben Duran","2013-03-16",1,0,1,2,7,0,0,0,0,0,1,0,1,170.18,175.26,135,29,0,1,0,0
1293,"Reza Madadi","2017-03-18",0,1,1,2,14,0,0,0,0,1,2,0,3,180.34,182.88,155,38,0,1,0,0
1294,"Ricardo Abreu","2015-06-06",0,1,1,0,2,0,0,0,0,0,1,0,1,180.34,185.42,185,31,0,1,0,0
1295,"Ricardo Almeida","2011-03-19",0,1,3,4,22,0,0,0,3,0,3,0,6,182.88,187.96,170,34,0,1,0,0
1296,"Ricardo Funch","2012-06-22",3,0,0,3,6,0,0,0,0,0,0,0,0,177.8,193.04,170,31,0,0,1,0
1297,"Ricardo Lamas","2019-06-08",0,1,4,5,34,1,0,0,3,4,3,0,10,172.72,180.34,145,37,0,1,0,0
1298,"Ricardo Ramos","2019-02-02",0,3,3,0,9,0,0,1,1,1,0,0,3,175.26,182.88,135,23,0,1,0,0
1299,"Ricardo Romero","2011-09-24",1,0,1,1,3,0,0,0,0,0,1,0,1,182.88,193.04,205,33,0,1,0,0
1300,"Ricco Rodriguez","2003-11-21",1,0,5,1,16,2,0,0,0,5,0,0,5,193.04,198.438926897962,265,26,0,1,0,0
1301,"Rich Attonito","2011-12-10",0,1,2,1,11,0,0,0,2,1,0,0,3,177.8,182.88,170,34,0,1,0,0
1302,"Rich Clementi","2009-02-07",1,0,4,4,22,0,0,1,1,0,3,0,5,175.26,182.88,155,32,0,0,1,0
1303,"Rich Franklin","2012-11-10",0,1,7,5,45,5,0,0,4,8,1,1,14,185.42,190.5,185,38,0,0,1,0
1304,"Richard Crunkilton","2003-04-25",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,155,23,0,1,0,0
1305,"Richardson Moreira","2015-01-31",1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,182.88,185,30,0,1,0,0
1306,"Richie Hightower","2007-12-08",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,33,0,1,0,0
1307,"Richie Smullen","2018-07-06",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,172.72,155,26,0,1,0,0
1308,"Richie Vaculik","2015-11-14",1,0,1,2,7,0,0,0,1,0,0,0,1,167.64,175.26,125,32,0,1,0,0
1309,"Rick Glenn","2018-11-30",0,1,2,2,15,0,0,2,1,0,0,0,3,182.88,177.8,145,29,0,0,1,0
1310,"Rick Story","2016-08-20",0,3,6,6,49,0,0,3,5,2,2,0,12,175.26,180.34,170,31,0,0,1,0
1311,"Ricky Rainey","2018-11-30",1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,195.58,170,35,0,0,0,1
1312,"Ricky Simon","2019-02-09",0,2,2,0,6,0,0,0,1,1,0,0,2,167.64,175.26,135,26,0,1,0,0
1313,"Riki Fukuda","2013-03-02",0,1,1,2,12,0,0,0,2,0,0,0,2,182.88,185.42,185,32,0,0,1,0
1314,"Rin Nakai","2016-03-19",1,0,0,1,3,0,0,0,0,0,0,0,0,154.94,152.4,135,29,0,1,0,0
1315,"Roan Carneiro","2017-02-11",0,1,1,4,17,0,0,1,1,1,1,0,4,180.34,187.96,170,38,0,1,0,0
1316,"Rob Emerson","2010-03-31",0,1,2,3,14,0,0,1,1,1,0,0,3,175.26,177.8,155,28,0,1,0,0
1317,"Rob Font","2018-12-15",1,0,2,3,15,0,0,0,0,4,1,0,5,172.72,180.34,135,31,0,1,0,0
1318,"Rob Kimmons","2011-03-03",1,0,1,3,11,0,0,0,1,0,2,0,3,177.8,185.42,185,30,0,1,0,0
1319,"Rob MacDonald","2006-08-26",0,1,1,1,2,0,0,0,0,0,1,0,1,190.5,198.12,205,27,0,1,0,0
1320,"Rob Whiteford","2016-04-10",1,0,2,2,9,0,0,0,1,1,0,0,2,175.26,175.26,145,32,0,0,1,0
1321,"Rob Wilkinson","2018-02-10",1,0,0,1,2,0,0,0,0,0,0,0,0,190.5,203.2,185,25,0,1,0,0
1322,"Rob Yundt","2008-06-21",1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,190.349229017425,185,28,0,1,0,0
1323,"Robbie Lawler","2019-03-02",1,0,5,6,57,5,0,3,4,6,0,0,13,180.34,187.96,170,36,0,0,1,0
1324,"Robert Peralta","2015-04-04",1,0,2,3,17,0,0,1,1,2,0,0,4,172.72,180.34,145,29,0,1,0,0
1325,"Robert Whittaker","2018-06-09",0,8,8,2,30,2,0,0,5,5,0,0,10,182.88,185.42,185,27,0,1,0,0
1326,"Roberto Sanchez","2018-09-08",0,1,1,1,2,0,0,0,0,0,1,0,1,167.64,167.64,125,32,0,1,0,0
1327,"Roberto Traven","2001-11-02",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,227,33,0,1,0,0
1328,"Rocky Lee","2015-04-11",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,172.72,145,28,0,1,0,0
1329,"Rodney Wallace","2010-08-07",2,0,0,2,6,0,0,0,0,0,0,0,0,175.26,182.88,205,28,0,0,0,1
1330,"Rodolfo Rubio","2014-11-08",0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,167.64,145,27,0,1,0,0
1331,"Rodrigo Damm","2015-01-03",2,0,2,3,16,0,0,1,1,0,1,0,3,170.18,180.34,155,34,0,1,0,0
1332,"Rodrigo Ruas","2002-06-22",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,24,0,1,0,0
1333,"Rodrigo de Lima","2015-02-14",1,0,0,1,2,0,0,0,0,0,0,0,0,170.18,190.5,155,23,0,1,0,0
1334,"Roger Bowling","2013-12-14",2,0,0,2,4,0,0,0,0,0,0,0,0,175.26,172.72,155,31,0,1,0,0
1335,"Roger Gracie","2013-07-06",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,200.66,185,31,0,1,0,0
1336,"Roger Hollett","2013-05-18",1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,177.8,205,34,0,1,0,0
1337,"Roger Huerta","2009-09-16",1,0,6,1,18,0,0,0,2,3,1,0,6,175.26,177.8,155,26,0,1,0,0
1338,"Roger Narvaez","2015-03-14",0,1,1,1,5,0,0,1,0,0,0,0,1,190.5,200.66,185,31,0,0,1,0
1339,"Roger Zapata","2015-09-26",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,187.96,170,29,0,0,1,0
1340,"Rogerio Bontorin","2019-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,170.18,125,26,0,1,0,0
1341,"Rogerio Nogueira","2019-05-11",0,1,2,5,24,0,0,1,1,4,0,0,6,187.96,190.5,205,42,0,0,1,0
1342,"Roland Delorme","2014-08-23",2,0,2,3,14,0,0,0,1,0,2,0,3,175.26,180.34,135,30,0,1,0,0
1343,"Rolando Delgado","2009-11-14",1,0,1,1,5,0,0,0,0,0,1,0,1,190.5,195.58,155,27,0,1,0,0
1344,"Rolando Dy","2018-06-23",0,1,1,2,8,0,0,0,1,0,0,0,1,172.72,175.26,145,27,0,1,0,0
1345,"Roldan Sangcha-an","2015-05-16",1,0,0,1,3,0,0,0,0,0,0,0,0,162.56,165.1,125,24,0,1,0,0
1346,"Rolles Gracie","2010-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.438926897962,242,31,0,1,0,0
1347,"Roman Mitichyan","2008-04-02",0,1,1,0,1,0,0,0,0,0,1,0,1,177.8,182.259531136887,170,29,0,1,0,0
1348,"Roman Salazar","2015-08-08",2,0,0,2,3,0,0,0,0,0,0,0,0,170.18,170.18,135,27,0,1,0,0
1349,"Romie Aram","2003-04-25",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,170,25,0,1,0,0
1350,"Ron Stallings","2015-09-05",0,1,1,1,4,0,0,0,1,0,0,0,1,187.96,190.5,170,32,0,0,1,0
1351,"Ron Waterman","2000-04-14",2,0,1,2,5,0,0,0,0,1,0,0,1,187.96,193.045794977604,280,34,0,1,0,0
1352,"Ron van Clief","1994-12-16",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,190,51,0,1,0,0
1353,"Ronald Jhun","2004-08-21",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,170,33,0,1,0,0
1354,"Ronda Rousey","2016-12-30",1,0,6,1,10,7,0,0,0,3,3,0,6,170.18,172.72,135,29,0,1,0,0
1355,"Ronny Markes","2014-03-23",1,0,3,1,12,0,0,1,2,0,0,0,3,185.42,190.5,185,25,0,1,0,0
1356,"Rony Jason","2017-03-11",3,0,3,4,15,1,0,0,1,2,1,0,4,170.18,177.8,145,32,0,1,0,0
1357,"Ronys Torres","2010-03-31",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,174.16983325635,155,34,0,1,0,0
1358,"Roosevelt Roberts","2019-04-27",0,1,1,0,1,0,0,0,0,0,1,0,1,187.96,185.42,155,25,0,1,0,0
1359,"Rory MacDonald","2016-06-18",1,0,5,3,33,1,0,0,5,3,1,0,9,182.88,193.04,170,26,0,1,0,0
1360,"Rory Markham","2010-03-27",1,0,1,1,2,0,0,0,0,1,0,0,1,182.88,180.34,170,28,0,1,0,0
1361,"Rory Singer","2007-06-16",1,0,2,1,7,0,0,0,1,0,1,0,2,187.96,195.58,185,31,0,1,0,0
1362,"Rose Namajunas","2019-05-11",0,3,3,2,23,3,0,0,2,1,3,0,6,165.1,165.1,115,26,0,1,0,0
1363,"Rosi Sexton","2013-10-26",1,0,0,1,3,0,0,0,0,0,0,0,0,160.02,160.02,135,36,0,1,0,0
1364,"Ross Pearson","2019-03-30",1,0,3,13,65,1,0,2,5,4,0,1,12,172.72,175.26,155,34,0,1,0,0
1365,"Ross Pointon","2007-01-25",1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,26,0,1,0,0
1366,"Rostem Akman","2019-06-01",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,170,27,0,0,0,1
1367,"Rousimar Palhares","2013-10-09",2,0,3,4,19,0,0,0,2,0,5,0,7,172.72,180.34,170,33,0,1,0,0
1368,"Roy Nelson","2017-04-15",0,1,3,9,42,1,0,0,1,8,0,0,9,182.88,182.88,263,40,0,1,0,0
1369,"Royce Gracie","2006-05-27",1,0,11,1,13,3,0,0,0,1,10,0,11,185.42,190.349229017425,175,39,0,0,1,0
1370,"Royston Wee","2015-05-16",0,2,2,0,6,0,0,1,1,0,0,0,2,170.18,170.18,135,28,0,1,0,0
1371,"Ruan Potts","2015-02-28",2,0,0,2,3,0,0,0,0,0,0,0,0,187.96,190.5,247,37,0,1,0,0
1372,"Ruslan Magomedov","2015-10-03",0,2,2,0,6,0,0,0,2,0,0,0,2,190.5,198.12,242,28,0,1,0,0
1373,"Russell Doane","2018-02-24",0,1,2,4,14,0,0,1,0,1,1,0,3,170.18,177.8,135,31,0,1,0,0
1374,"Rustam Khabilov","2019-02-23",0,6,6,2,30,0,0,1,6,1,0,1,9,172.72,185.42,155,32,0,1,0,0
1375,"Ryan Bader","2016-11-19",0,1,5,5,44,1,0,1,8,4,1,0,14,187.96,187.96,205,33,0,1,0,0
1376,"Ryan Benoit","2017-11-18",1,0,1,3,11,0,0,1,0,1,0,0,2,165.1,172.72,125,28,0,1,0,0
1377,"Ryan Couture","2013-08-31",1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,190.5,155,31,0,1,0,0
1378,"Ryan Janes","2017-12-01",2,0,1,2,7,0,0,0,1,0,0,0,1,190.5,193.04,185,36,0,1,0,0
1379,"Ryan Jensen","2011-04-30",1,0,1,5,10,0,0,0,0,0,2,0,2,185.42,193.04,185,33,0,1,0,0
1380,"Ryan Jimmo","2015-05-30",1,0,1,3,12,0,0,0,1,2,0,0,3,185.42,185.42,205,33,0,1,0,0
1381,"Ryan LaFlare","2018-10-06",0,1,4,2,28,0,0,0,7,0,0,0,7,185.42,187.96,170,35,0,0,1,0
1382,"Ryan MacDonald","2019-03-23",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,180.34,135,26,0,0,0,1
1383,"Ryan Roberts","2008-04-02",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,171.473267296171,155,29,0,1,0,0
1384,"Ryan Spann","2019-05-11",0,1,1,0,3,0,0,0,1,0,0,0,1,195.58,200.66,205,27,0,1,0,0
1385,"Ryan Thomas","2008-11-15",1,0,0,1,2,0,0,0,0,0,0,0,0,182.88,187.652663057245,170,24,0,1,0,0
1386,"Ryo Chonan","2009-04-18",1,0,1,2,9,0,0,1,0,0,0,0,1,175.26,177.8,170,32,0,1,0,0
1387,"Sabah Homasi","2018-01-20",2,0,0,2,3,0,0,0,0,0,0,0,0,182.88,182.88,170,29,0,1,0,0
1388,"Sabina Mazo","2019-03-30",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,125,22,0,1,0,0
1389,"Sage Northcutt","2018-07-14",0,2,2,2,16,0,0,0,3,1,1,0,5,182.88,180.34,170,22,0,1,0,0
1390,"Sai Wang","2014-08-23",1,0,0,1,3,1,0,0,0,0,0,0,0,182.88,182.88,170,28,0,0,1,0
1391,"Said Nurmagomedov","2019-02-02",0,1,1,0,3,0,0,1,0,0,0,0,1,172.72,177.8,135,26,0,1,0,0
1392,"Salim Touahri","2018-12-01",1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,182.88,170,29,0,1,0,0
1393,"Sam Adkins","1996-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,225,30,0,1,0,0
1394,"Sam Alvey","2019-02-09",1,0,4,6,34,0,0,2,2,5,1,0,10,187.96,190.5,205,32,0,0,1,0
1395,"Sam Hoger","2007-02-03",1,0,1,2,11,0,0,0,1,0,1,0,2,187.96,193.045794977604,205,26,0,1,0,0
1396,"Sam Sicilia","2017-02-19",2,0,2,6,22,0,0,0,2,3,0,0,5,172.72,170.18,145,31,0,1,0,0
1397,"Sam Stout","2015-08-23",2,0,2,10,50,0,0,3,5,1,0,0,9,175.26,177.8,155,31,0,1,0,0
1398,"Sammy Morgan","2006-08-17",1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,182.259531136887,170,24,0,1,0,0
1399,"Samy Schiavo","2008-04-02",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.866399216529,155,32,0,1,0,0
1400,"Sanae Kikuta","2000-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.562965176708,200,28,0,1,0,0
1401,"Santiago Ponzinibbio","2018-11-17",0,6,6,2,21,0,0,0,4,4,0,0,8,182.88,185.42,170,32,0,1,0,0
1402,"Saparbeg Safarov","2019-03-16",2,0,0,2,3,0,0,0,0,0,0,0,0,185.42,198.12,205,32,0,1,0,0
1403,"Sara McMann","2018-02-24",1,0,3,4,17,1,0,1,1,1,2,0,5,167.64,167.64,135,37,0,1,0,0
1404,"Sarah Frota","2019-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,175.26,115,31,0,0,1,0
1405,"Sarah Kaufman","2015-12-19",1,0,1,2,8,0,0,0,1,0,0,0,1,165.1,170.18,135,30,0,1,0,0
1406,"Satoshi Honma","2000-04-14",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,205,31,0,1,0,0
1407,"Scott Askham","2016-09-03",0,1,1,2,8,0,0,0,0,2,0,0,2,190.5,190.5,185,28,0,0,1,0
1408,"Scott Ferrozzo","1997-02-07",0,2,2,1,4,0,0,0,1,1,0,0,2,180.34,184.956097097066,323,31,0,1,0,0
1409,"Scott Holtzman","2019-02-17",0,3,3,2,21,0,0,0,3,1,1,0,5,175.26,175.26,155,35,0,1,0,0
1410,"Scott Jorgensen","2015-11-21",2,0,2,7,25,0,0,0,2,1,1,0,4,165.1,167.64,135,33,0,1,0,0
1411,"Scott Junk","2007-09-22",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,265,28,0,1,0,0
1412,"Scott Smith","2007-06-16",1,0,1,2,6,0,0,0,0,1,0,0,1,182.88,177.8,185,28,0,1,0,0
1413,"Sean Alvarez","2003-04-25",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,235,31,0,1,0,0
1414,"Sean McCorkle","2011-03-26",1,0,1,1,2,0,0,0,0,0,1,0,1,200.66,205.74,265,34,0,1,0,0
1415,"Sean O'Connell","2016-12-09",2,0,2,4,12,0,0,0,0,2,0,0,2,185.42,187.96,205,33,0,1,0,0
1416,"Sean O'Malley","2018-03-03",0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,182.88,135,23,0,0,0,1
1417,"Sean Pierson","2013-06-15",0,2,2,2,13,0,0,0,3,0,0,0,3,182.88,193.04,170,37,0,0,1,0
1418,"Sean Salmon","2007-05-26",1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,29,0,0,1,0
1419,"Sean Sherk","2010-09-25",1,0,3,4,35,4,0,0,5,0,1,1,7,167.64,170.18,155,37,0,1,0,0
1420,"Sean Soriano","2015-01-18",2,0,0,2,5,0,0,0,0,0,0,0,0,175.26,177.8,145,25,0,1,0,0
1421,"Sean Strickland","2018-10-27",1,0,3,3,23,0,0,2,2,1,1,0,6,185.42,193.04,170,27,0,1,0,0
1422,"Semmy Schilt","2001-06-29",0,1,1,0,2,0,0,0,0,1,0,0,1,208.28,214.618322659036,265,27,0,1,0,0
1423,"Seohee Ham","2016-11-26",1,0,1,2,9,0,0,0,1,0,0,0,1,157.48,157.48,115,29,0,0,1,0
1424,"Sergei Pavlovich","2019-04-20",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,213.36,257,26,0,0,1,0
1425,"Sergey Khandozhko","2019-06-01",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,170,27,0,1,0,0
1426,"Serghei Spivac","2019-05-04",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,198.12,260,24,0,1,0,0
1427,"Sergio Moraes","2019-05-11",1,0,4,4,31,1,0,2,2,1,3,0,8,182.88,182.88,170,36,0,1,0,0
1428,"Sergio Pettis","2018-12-15",1,0,4,4,37,0,0,1,7,0,0,0,8,167.64,175.26,135,25,0,1,0,0
1429,"Seth Baczynski","2015-04-11",2,0,4,5,22,0,0,1,1,1,2,0,5,190.5,187.96,170,33,0,1,0,0
1430,"Seth Petruzelli","2010-11-13",3,0,0,3,7,0,0,0,0,0,0,0,0,182.88,193.04,205,30,0,1,0,0
1431,"Seungwoo Choi","2019-04-20",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,145,26,0,1,0,0
1432,"Shamil Abdurakhimov","2019-04-20",0,2,2,2,15,0,0,1,2,1,0,0,4,190.5,193.04,235,37,0,1,0,0
1433,"Shane Burgos","2019-05-04",0,1,3,1,13,0,0,0,2,1,1,0,4,180.34,190.5,145,28,0,1,0,0
1434,"Shane Campbell","2016-08-27",2,0,1,3,9,0,0,0,1,0,0,0,1,182.88,180.34,155,29,0,1,0,0
1435,"Shane Carwin","2011-06-11",1,0,4,1,6,2,0,0,0,4,0,0,4,187.96,203.2,265,36,0,1,0,0
1436,"Shane Howell","2015-01-18",1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,175.26,125,31,0,1,0,0
1437,"Shane Nelson","2009-12-12",1,0,2,1,7,0,0,1,0,1,0,0,2,175.26,177.8,155,25,0,0,1,0
1438,"Shane Primm","2008-12-13",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,205,24,0,1,0,0
1439,"Shane Roller","2012-10-05",0,1,1,3,12,0,0,0,1,1,0,0,2,177.8,182.88,155,33,0,1,0,0
1440,"Shane Young","2019-02-09",0,1,1,1,5,0,0,0,0,1,0,0,1,172.72,182.88,145,25,0,1,0,0
1441,"Shane del Rosario","2012-12-15",1,0,0,1,2,0,0,0,0,0,0,0,0,193.04,200.66,250,29,0,0,1,0
1442,"Shannon Gugerty","2010-03-21",1,0,1,2,7,0,0,0,0,0,2,0,2,177.8,180.34,155,28,0,1,0,0
1443,"Shawn Jordan","2015-10-03",0,3,3,3,16,0,0,0,0,6,0,0,6,182.88,190.5,260,30,0,0,1,0
1444,"Shayna Baszler","2015-03-21",1,0,0,1,2,0,0,0,0,0,0,0,0,170.18,170.18,135,34,0,1,0,0
1445,"Sheila Gaff","2013-08-03",1,0,0,1,1,0,0,0,0,0,0,0,0,165.1,157.48,135,23,0,1,0,0
1446,"Sheldon Westcott","2016-01-02",2,0,0,2,5,1,0,0,0,0,0,0,0,185.42,180.34,170,31,0,0,1,0
1447,"Sherman Pendergarst","2006-11-18",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,235,39,0,1,0,0
1448,"Sheymon Moraes","2019-03-30",0,2,2,1,9,0,0,1,1,0,0,0,2,172.72,182.88,145,28,0,1,0,0
1449,"Shinsho Anzai","2018-06-23",0,2,2,1,7,0,0,0,1,0,0,1,2,170.18,177.8,170,32,0,1,0,0
1450,"Shonie Carter","2006-12-13",2,0,2,2,8,0,0,0,1,1,0,0,2,177.8,182.259531136887,170,34,0,0,1,0
1451,"Shunichi Shimizu","2014-01-04",0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,167.64,135,28,0,1,0,0
1452,"Simeon Thoresen","2013-01-26",1,0,1,1,3,0,0,0,0,0,1,0,1,185.42,200.66,170,28,0,1,0,0
1453,"Sirwan Kakai","2015-08-08",0,1,1,0,3,0,0,0,1,0,0,0,1,165.1,167.64,135,25,0,1,0,0
1454,"Siyar Bahadurzada","2018-12-29",0,3,3,2,14,0,0,0,0,3,1,0,4,180.34,185.42,170,34,0,1,0,0
1455,"Soa Palelei","2015-08-01",0,1,3,2,13,0,0,0,0,4,0,0,4,193.04,205.74,265,38,0,1,0,0
1456,"Sodiq Yusuff","2019-03-30",0,1,1,0,1,0,0,0,0,1,0,0,1,175.26,180.34,145,25,0,1,0,0
1457,"Solomon Hutcherson","2006-06-24",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,185,33,0,0,1,0
1458,"Song Kenan","2018-11-24",0,2,2,0,3,0,0,0,0,2,0,0,2,182.88,180.34,170,28,0,1,0,0
