Fighter_ID,Fighter,Date,current_lose_streak,current_win_streak,longest_win_streak,losses,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO_TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Height_cms,Reach_cms,Weight_lbs,age,Stance_Open_Stance,Stance_Orthodox,Stance_Southpaw,Stance_Switch,fighter_img_path
1083,Matt Mitrione,17/01/2016,1,0,5,4,20,0,0,0,1,8,0,0,9,190.5,200.66,265,37,0,0,0,1,images/shayan.jpeg
1084,Matt Sayles,04/05/2019,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,172.72,145,25,0,1,0,0,images/reza.jpeg
1085,Matt Schnell,09/03/2019,0,2,2,2,8,0,0,1,1,0,0,0,2,172.72,177.8,135,29,0,1,0,0,images/prat.jpeg
1086,Matt Serra,25/09/2010,0,1,2,6,32,3,1,1,2,2,1,0,7,167.64,172.72,170,36,0,1,0,0,images/vikas.jpeg
1087,Matt Veach,10/04/2010,1,0,1,1,3,0,0,0,0,1,0,0,1,180.34,184.9560971,155,28,0,1,0,0,images/mufi.jpeg
1088,Matt Wiman,22/11/2014,1,0,4,5,30,0,0,0,4,2,3,0,9,177.8,172.72,155,31,0,1,0,0,images/shayan.jpeg
1089,Matthew Lopez,08/12/2018,2,0,2,3,12,0,0,0,1,1,0,0,2,170.18,175.26,135,31,0,0,1,0,images/reza.jpeg
1090,Matthew Riddle,17/11/2012,1,0,3,4,29,0,0,1,3,1,0,0,6,185.42,187.96,170,26,0,0,1,0,images/prat.jpeg
1091,Maurice Smith,17/11/2000,0,2,2,2,13,3,0,1,1,1,1,0,4,187.96,193.045795,221,38,0,1,0,0,images/vikas.jpeg
1092,Mauricio Rua,01/12/2018,1,0,3,9,45,3,0,1,1,7,0,0,9,185.42,193.04,205,37,0,1,0,0,images/mufi.jpeg
1093,Max Griffin,13/04/2019,2,0,1,4,16,0,0,0,1,1,0,0,2,180.34,193.04,170,33,0,1,0,0,images/shayan.jpeg
1094,Max Holloway,13/04/2019,0,13,13,3,50,4,0,1,4,8,2,1,16,180.34,175.26,155,27,0,1,0,0,images/reza.jpeg
1095,Maximo Blanco,17/09/2016,1,0,3,4,18,0,0,0,3,1,0,0,4,172.72,180.34,145,32,0,1,0,0,images/prat.jpeg
1096,Maycee Barber,23/03/2019,0,1,1,0,2,0,0,0,0,1,0,0,1,165.1,165.1,125,20,0,0,0,1,images/vikas.jpeg
1097,Megan Anderson,18/05/2019,0,1,1,1,4,0,0,0,0,1,0,0,1,182.88,182.88,145,29,0,1,0,0,images/mufi.jpeg
1098,Mehdi Baghdad,07/07/2016,1,0,0,1,1,0,0,0,0,0,0,0,0,185.42,190.5,155,31,0,1,0,0,images/shayan.jpeg
1099,Melvin Guillard,08/03/2014,1,0,5,9,35,0,0,2,2,7,0,1,12,175.26,172.72,155,30,0,1,0,0,images/reza.jpeg
1100,Merab Dvalishvili,04/05/2019,0,1,1,2,9,0,0,0,1,0,0,0,1,167.64,172.72,135,28,0,1,0,0,images/prat.jpeg
1101,Michael Bisping,25/11/2017,1,0,5,8,78,4,0,2,8,10,0,0,20,185.42,190.5,185,38,0,1,0,0,images/vikas.jpeg
1102,Michael Chiesa,29/12/2018,2,0,3,4,22,1,0,0,2,0,5,0,7,185.42,190.5,170,31,0,0,1,0,images/mufi.jpeg
1103,Michael Johnson,30/03/2019,0,2,4,9,50,1,0,1,6,4,0,0,11,177.8,185.42,145,32,0,0,1,0,images/shayan.jpeg
1104,Michael Kuiper,06/04/2013,0,1,1,1,5,0,0,0,0,1,0,0,1,182.88,185.42,185,23,0,1,0,0,images/reza.jpeg
1105,Michael McBride,22/04/2017,1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.5,155,31,0,1,0,0,images/prat.jpeg
1106,Michael McDonald,13/07/2016,0,1,4,2,18,1,0,1,1,2,2,0,6,175.26,177.8,135,25,0,1,0,0,images/vikas.jpeg
1107,Michael Trizano,18/05/2019,0,2,2,0,6,1,0,2,0,0,0,0,2,180.34,180.34,155,27,0,1,0,0,images/mufi.jpeg
1108,Michal Oleksiejczuk,20/04/2019,0,1,1,1,4,0,0,0,0,1,0,0,1,182.88,187.96,205,24,0,0,1,0,images/shayan.jpeg
1109,Michel Pereira,18/05/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,170,25,0,1,0,0,images/reza.jpeg
1110,Michel Prazeres,23/02/2019,0,8,8,2,32,0,0,3,4,0,3,0,10,167.64,170.18,170,37,0,1,0,0,images/prat.jpeg
1111,Michel Quinones,11/11/2017,1,0,0,1,2,0,0,0,0,0,0,0,0,177.8,185.42,155,32,0,1,0,0,images/vikas.jpeg
1112,Michelle Waterson,30/03/2019,0,2,2,2,15,0,0,1,1,0,2,0,4,160.02,157.48,115,33,0,1,0,0,images/mufi.jpeg
1113,Michihiro Omigawa,04/08/2012,1,0,1,5,18,0,0,0,1,0,0,0,1,167.64,172.72,145,36,0,1,0,0,images/shayan.jpeg
1114,Michinori Tanaka,04/02/2017,1,0,1,2,12,0,0,1,1,0,0,0,2,165.1,170.18,135,26,0,1,0,0,images/reza.jpeg
1115,Mickael Lebout,24/10/2015,0,1,1,1,6,0,0,0,1,0,0,0,1,180.34,185.42,155,28,0,1,0,0,images/prat.jpeg
1116,Mickey Gall,02/03/2019,0,1,3,1,8,0,0,0,0,0,4,0,4,187.96,187.96,170,27,0,0,0,1,images/vikas.jpeg
1117,Miesha Tate,12/11/2016,1,0,5,3,24,3,1,0,3,0,1,0,5,167.64,165.1,135,30,0,1,0,0,images/mufi.jpeg
1118,Miguel Torres,21/04/2012,0,1,1,1,9,0,0,0,2,0,0,0,2,175.26,193.04,135,31,0,1,0,0,images/shayan.jpeg
1119,Mike Brown,17/08/2013,0,2,2,3,13,0,0,0,2,0,0,0,2,167.64,177.8,145,37,0,1,0,0,images/reza.jpeg
1120,Mike Ciesnolevicz,20/06/2009,0,1,1,0,1,0,0,0,0,0,1,0,1,182.88,187.6526631,235,29,0,1,0,0,images/prat.jpeg
1121,Mike Davis,27/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,155,26,0,1,0,0,images/vikas.jpeg
1122,Mike Easton,14/06/2014,3,0,3,3,17,0,1,0,1,1,0,0,3,167.64,177.8,135,30,0,0,1,0,images/mufi.jpeg
1123,Mike Grundy,16/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,182.88,145,32,0,1,0,0,images/shayan.jpeg
1124,Mike Guymon,22/01/2011,1,0,1,2,5,0,0,0,1,0,0,0,1,182.88,187.96,170,36,0,1,0,0,images/reza.jpeg
1125,Mike Jackson,09/06/2018,1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,193.045795,170,33,0,1,0,0,images/prat.jpeg
1126,Mike Kyle,05/02/2005,1,0,1,1,2,0,0,0,0,1,0,0,1,193.04,195.58,205,24,0,1,0,0,images/vikas.jpeg
1127,Mike Lullo,17/09/2011,1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,176.8663992,145,32,0,1,0,0,images/mufi.jpeg
1128,Mike Massenzio,05/05/2012,1,0,1,4,12,0,0,0,1,0,1,0,2,187.96,185.42,185,29,0,0,1,0,images/shayan.jpeg
1129,Mike Nickels,07/07/2007,0,1,1,0,1,0,0,0,0,0,1,0,1,193.04,198.4389269,205,35,0,1,0,0,images/reza.jpeg
1130,Mike Perry,27/04/2019,1,0,2,4,20,0,0,1,0,4,0,0,5,177.8,180.34,170,27,0,1,0,0,images/prat.jpeg
1131,Mike Pierce,11/12/2015,1,0,4,4,34,0,0,1,4,3,1,0,9,172.72,177.8,170,35,0,1,0,0,images/vikas.jpeg
1132,Mike Pyle,03/03/2018,2,0,4,8,36,0,0,1,2,5,2,0,10,182.88,187.96,170,42,0,1,0,0,images/mufi.jpeg
1133,Mike Rhodes,20/12/2014,2,0,0,2,6,0,0,0,0,0,0,0,0,185.42,187.96,170,25,0,1,0,0,images/shayan.jpeg
1134,Mike Ricci,21/09/2013,0,1,1,1,6,1,0,0,1,0,0,0,1,182.88,195.58,155,27,0,0,1,0,images/reza.jpeg
1135,Mike Rio,25/01/2014,2,0,1,2,5,0,0,0,0,0,1,0,1,177.8,180.34,155,32,0,1,0,0,images/prat.jpeg
1136,Mike Rodriguez,15/12/2018,1,0,0,1,3,0,0,0,0,0,0,0,0,193.04,208.28,205,30,0,0,1,0,images/vikas.jpeg
1137,Mike Russow,26/01/2013,1,0,4,1,12,0,0,0,2,1,0,1,4,185.42,185.42,255,36,0,1,0,0,images/mufi.jpeg
1138,Mike Santiago,09/06/2018,2,0,0,2,5,0,0,0,0,0,0,0,0,177.8,175.26,145,28,0,1,0,0,images/shayan.jpeg
1139,Mike Swick,11/07/2015,1,0,5,4,28,0,1,0,2,5,2,0,10,185.42,195.58,170,36,0,1,0,0,images/reza.jpeg
1140,Mike Wessel,27/12/2008,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.6526631,260,31,0,1,0,0,images/prat.jpeg
1141,Mike Whitehead,04/02/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229,205,24,0,1,0,0,images/vikas.jpeg
1142,Mike de la Torre,08/04/2017,1,0,1,4,10,0,0,1,0,1,0,0,2,180.34,180.34,145,30,0,1,0,0,images/mufi.jpeg
1143,Mike van Arsdale,04/02/2006,1,0,2,1,7,0,0,0,1,0,1,0,2,187.96,193.045795,205,40,0,0,0,1,images/shayan.jpeg
1144,Mikey Burnett,16/10/1998,0,1,1,0,1,0,0,0,0,1,0,0,1,167.64,171.4732673,170,24,0,1,0,0,images/reza.jpeg
1145,Milana Dudieva,19/11/2016,1,0,1,1,4,0,0,1,0,0,0,0,1,160.02,154.94,135,27,0,1,0,0,images/prat.jpeg
1146,Milton Vieira,19/01/2013,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,182.88,145,34,0,1,0,0,images/vikas.jpeg
1147,Minotauro Nogueira,01/08/2015,2,0,2,5,19,2,0,0,2,1,2,0,5,190.5,195.58,240,39,0,1,0,0,images/mufi.jpeg
1148,Mirko Cro Cop,11/04/2015,3,0,2,6,23,0,0,0,0,2,1,1,4,187.96,185.42,230,40,0,0,1,0,images/shayan.jpeg
1149,Mirsad Bektic,09/06/2018,0,1,4,1,13,0,1,0,1,2,1,0,5,172.72,177.8,145,27,0,1,0,0,images/reza.jpeg
1150,Misha Cirkunov,02/03/2019,0,1,4,2,10,0,0,0,0,1,4,0,5,190.5,195.58,205,32,0,1,0,0,images/prat.jpeg
1151,Mitch Clarke,09/09/2017,2,0,2,4,14,0,0,0,1,0,1,0,2,177.8,185.42,155,31,0,1,0,0,images/vikas.jpeg
1152,Mitch Gagnon,04/05/2019,2,0,4,3,15,0,0,0,1,0,3,0,4,165.1,165.1,135,34,0,0,1,0,images/mufi.jpeg
1153,Mizuto Hirota,01/12/2018,2,0,1,5,18,0,0,0,1,0,0,0,1,170.18,170.18,155,37,0,1,0,0,images/shayan.jpeg
1154,Molly McCann,16/03/2019,1,0,0,1,2,0,0,0,0,0,0,0,0,162.56,157.48,125,28,0,1,0,0,images/reza.jpeg
1155,Montel Jackson,13/04/2019,0,1,1,1,4,0,0,0,0,0,1,0,1,177.8,190.5,135,26,0,0,1,0,images/prat.jpeg
1156,Mostapha Al-Turk,10/04/2010,2,0,0,2,2,0,0,0,0,0,0,0,0,187.96,195.58,245,36,0,1,0,0,images/vikas.jpeg
1157,Motonobu Tezuka,16/02/2013,1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,167.64,135,25,0,0,1,0,images/mufi.jpeg
1158,Movsar Evloev,20/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,182.88,145,25,0,1,0,0,images/shayan.jpeg
1159,Murilo Bustamante,10/05/2002,0,1,1,1,7,1,0,0,0,1,1,0,2,187.96,193.045795,183,35,0,1,0,0,images/reza.jpeg
1160,Muslim Salikhov,14/04/2018,1,0,0,1,2,0,0,0,0,0,0,0,0,180.34,177.8,170,33,0,1,0,0,images/prat.jpeg
1161,Myles Jury,17/02/2019,1,0,6,3,22,0,0,1,3,3,1,0,8,177.8,185.42,145,30,0,1,0,0,images/vikas.jpeg
1162,Nad Narimani,16/03/2019,0,2,2,0,6,0,0,0,2,0,0,0,2,172.72,177.8,145,31,0,1,0,0,images/mufi.jpeg
1163,Nah-Shon Burrell,25/05/2013,0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,185.42,170,23,0,1,0,0,images/shayan.jpeg
1164,Nam Phan,01/03/2014,2,0,1,5,21,0,0,1,1,0,0,0,2,167.64,177.8,135,30,0,1,0,0,images/reza.jpeg
1165,Naoki Inoue,23/06/2018,0,1,1,0,3,0,0,0,1,0,0,0,1,175.26,180.34,125,21,0,1,0,0,images/prat.jpeg
1166,Naoyuki Kotani,26/09/2015,4,0,0,4,9,0,0,0,0,0,0,0,0,172.72,167.64,155,33,0,0,1,0,images/vikas.jpeg
1167,Nasrat Haqparast,27/10/2018,0,1,1,1,6,0,0,0,1,0,0,0,1,177.8,182.88,155,23,0,0,1,0,images/mufi.jpeg
1168,Nate Diaz,20/08/2016,0,2,5,8,52,2,0,1,2,2,9,0,14,182.88,193.04,170,31,0,0,1,0,images/shayan.jpeg
1169,Nate Loughran,10/12/2008,0,1,1,0,1,0,0,0,0,0,1,0,1,187.96,193.045795,185,28,0,1,0,0,images/reza.jpeg
1170,Nate Marquardt,11/11/2017,2,0,4,11,51,1,0,0,4,6,3,0,13,182.88,187.96,185,38,0,1,0,0,images/prat.jpeg
1171,Nate Mohr,17/01/2009,1,0,1,2,5,0,0,0,1,0,0,0,1,175.26,182.88,155,25,0,1,0,0,images/vikas.jpeg
1172,Nate Quarry,31/03/2010,0,2,3,2,15,1,0,0,2,5,0,0,7,182.88,182.88,185,38,1,0,0,0,images/mufi.jpeg
1173,Nathan Coy,15/04/2017,0,1,1,1,4,0,0,0,1,0,0,0,1,177.8,175.26,170,38,0,0,1,0,images/shayan.jpeg
1174,Nathaniel Wood,29/12/2018,0,1,1,0,2,0,0,0,0,0,1,0,1,167.64,175.26,135,25,0,1,0,0,images/reza.jpeg
1175,Neil Grove,21/02/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,203.8320588,265,38,0,1,0,0,images/prat.jpeg
1176,Neil Magny,17/11/2018,0,2,7,5,48,0,0,1,7,5,1,0,14,190.5,203.2,170,31,0,1,0,0,images/vikas.jpeg
1177,Neil Seery,16/07/2017,1,0,2,3,17,0,0,0,2,0,1,0,3,162.56,162.56,125,37,0,1,0,0,images/mufi.jpeg
1178,Nick Agallar,21/11/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.8663992,155,24,0,1,0,0,images/shayan.jpeg
1179,Nick Catone,01/02/2014,2,0,2,4,18,0,0,1,1,0,1,0,3,182.88,182.88,185,32,0,0,1,0,images/reza.jpeg
1180,Nick Denis,05/05/2012,0,1,1,0,1,0,0,0,0,1,0,0,1,170.18,174.1698333,135,28,0,1,0,0,images/prat.jpeg
1181,Nick Diaz,16/03/2013,1,0,3,5,32,1,0,0,1,4,2,0,7,185.42,193.04,185,29,0,0,1,0,images/vikas.jpeg
1182,Nick Hein,01/06/2019,2,0,3,3,19,0,0,0,4,0,0,0,4,167.64,167.64,155,35,0,0,1,0,images/mufi.jpeg
1183,Nick Osipczak,13/11/2010,2,0,2,2,10,0,0,0,0,1,1,0,2,187.96,193.04,170,25,0,1,0,0,images/shayan.jpeg
1184,Nick Pace,19/11/2011,1,0,1,1,6,0,0,0,0,0,1,0,1,170.18,172.72,135,24,0,1,0,0,images/reza.jpeg
1185,Nick Penner,14/12/2012,1,0,0,1,1,0,0,0,0,0,0,0,0,193.04,195.58,205,32,0,0,1,0,images/prat.jpeg
1186,Nick Ring,06/12/2013,1,0,2,2,15,0,0,0,2,0,1,0,3,182.88,187.96,185,34,0,0,1,0,images/vikas.jpeg
1187,Nick Roehrick,07/07/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,190.5,205,30,0,1,0,0,images/mufi.jpeg
1188,Nick Serra,22/06/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,179.5629652,170,24,0,1,0,0,images/shayan.jpeg
1189,Nick Thompson,15/04/2006,0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,187.96,170,24,0,1,0,0,images/reza.jpeg
1190,Nico Musoke,28/05/2017,1,0,2,2,13,0,0,0,2,0,1,0,3,182.88,190.5,170,31,0,1,0,0,images/prat.jpeg
1191,Nicolae Negumereanu,16/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,198.12,205,24,0,1,0,0,images/vikas.jpeg
1192,Nicolas Dalby,03/09/2016,2,0,1,2,9,0,0,1,0,0,0,0,1,180.34,187.96,170,31,0,1,0,0,images/mufi.jpeg
1193,Nik Lentz,18/05/2019,0,2,4,8,59,0,0,2,7,3,2,0,14,172.72,172.72,155,34,0,1,0,0,images/shayan.jpeg
1194,Nikita Krylov,13/04/2019,2,0,5,4,15,0,0,0,0,3,3,0,6,190.5,195.58,205,27,0,1,0,0,images/reza.jpeg
1195,Niklas Backstrom,20/06/2015,1,0,1,1,2,0,0,0,0,0,1,0,1,185.42,187.96,145,25,0,1,0,0,images/prat.jpeg
1196,Niko Price,09/03/2019,1,0,2,3,11,0,0,0,0,2,2,0,4,182.88,193.04,170,29,0,1,0,0,images/vikas.jpeg
1197,Nina Ansaroff,08/12/2018,0,3,3,2,15,0,0,0,2,0,1,0,3,165.1,162.56,115,33,0,1,0,0,images/mufi.jpeg
1198,Ning Guangyou,26/11/2016,1,0,2,1,8,1,0,0,1,1,0,0,2,162.56,162.56,145,34,0,0,1,0,images/shayan.jpeg
1199,Nissen Osterneck,01/04/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045795,185,27,0,1,0,0,images/reza.jpeg
1200,Noad Lahat,06/02/2016,0,2,2,1,7,0,1,0,1,0,0,0,2,175.26,175.26,145,31,0,1,0,0,images/prat.jpeg
1201,Nolan Ticman,16/05/2015,1,0,0,1,3,0,0,0,0,0,0,0,0,167.64,175.26,125,26,0,1,0,0,images/vikas.jpeg
1202,Nordine Taleb,04/05/2019,2,0,3,4,23,0,0,1,3,2,0,0,6,185.42,187.96,170,37,0,1,0,0,images/mufi.jpeg
1203,Norifumi Yamamoto,25/02/2012,2,0,0,2,6,0,0,0,0,0,0,0,0,162.56,167.64,135,34,0,0,1,0,images/shayan.jpeg
1204,Oleg Taktarov,16/12/1995,0,1,3,2,8,1,0,0,0,0,5,0,5,182.88,187.6526631,210,28,0,1,0,0,images/reza.jpeg
1205,Oleg Taktarov,16/12/1995,0,2,3,2,9,1,0,0,1,0,5,0,6,182.88,187.6526631,210,28,0,1,0,0,images/prat.jpeg
1206,Oli Thompson,04/08/2012,1,0,0,1,2,0,0,0,0,0,0,0,0,185.42,190.5,242,32,0,1,0,0,images/vikas.jpeg
1207,Oliver Enkamp,17/03/2018,1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,195.58,170,26,0,0,0,1,images/mufi.jpeg
1208,Olivier Aubin-Mercier,08/12/2018,1,0,4,3,26,1,0,1,1,1,4,0,7,175.26,177.8,155,29,0,0,1,0,images/shayan.jpeg
1209,Oluwale Bamgbose,16/12/2017,2,0,1,3,7,0,0,0,0,1,0,0,1,180.34,198.12,185,30,0,0,0,1,images/reza.jpeg
1210,Omari Akhmedov,09/03/2019,1,0,2,4,21,0,0,1,2,2,0,0,5,182.88,185.42,185,31,0,1,0,0,images/prat.jpeg
1211,Oskar Piechota,06/07/2018,0,2,2,0,4,0,0,0,1,1,0,0,2,182.88,193.04,185,28,0,0,1,0,images/vikas.jpeg
1212,Ovince Saint Preux,13/04/2019,1,0,4,7,41,1,1,0,1,5,4,0,11,190.5,203.2,205,36,0,0,1,0,images/mufi.jpeg
1213,Pablo Garza,06/04/2013,0,1,2,2,10,0,0,0,1,1,1,0,3,185.42,185.42,145,29,0,1,0,0,images/shayan.jpeg
1214,Paddy Holohan,24/10/2015,0,2,2,1,10,0,0,0,2,0,1,0,3,177.8,175.26,125,27,0,1,0,0,images/reza.jpeg
1215,Paige VanZant,19/01/2019,2,0,3,3,20,0,0,0,1,2,1,0,4,162.56,165.1,115,24,0,1,0,0,images/prat.jpeg
1216,Papy Abedi,28/08/2013,0,1,1,2,5,0,0,1,0,0,0,0,1,180.34,187.96,185,35,0,0,1,0,images/vikas.jpeg
1217,Pascal Krauss,31/08/2013,0,1,1,1,9,0,0,0,2,0,0,0,2,185.42,182.88,170,26,0,1,0,0,images/mufi.jpeg
1218,Pat Audinwood,11/12/2010,1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,187.6526631,155,24,0,1,0,0,images/shayan.jpeg
1219,Pat Barry,06/12/2013,1,0,1,6,18,0,0,0,1,4,0,0,5,180.34,187.96,235,34,0,1,0,0,images/reza.jpeg
1220,Pat Healy,16/07/2014,5,0,0,5,13,0,0,0,0,0,0,0,0,182.88,187.96,155,30,0,1,0,0,images/prat.jpeg
1221,Pat Miletich,22/03/2002,0,1,7,1,20,7,0,2,1,1,3,1,8,177.8,182.2595311,170,34,0,1,0,0,images/vikas.jpeg
1222,Pat Schilling,01/06/2012,1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,175.26,145,23,0,1,0,0,images/mufi.jpeg
1223,Patrick Cote,08/04/2017,1,0,4,10,50,2,0,1,4,4,0,0,10,180.34,180.34,170,37,0,1,0,0,images/shayan.jpeg
1224,Patrick Cummins,18/05/2019,2,0,3,6,26,0,0,1,3,2,0,0,6,187.96,193.04,205,38,0,1,0,0,images/reza.jpeg
1225,Patrick Smith,11/03/1994,0,3,3,1,4,0,0,0,0,1,2,0,3,187.96,193.045795,225,30,0,1,0,0,images/prat.jpeg
1226,Patrick Williams,14/04/2018,1,0,1,2,5,0,0,0,0,0,1,0,1,172.72,185.42,135,36,0,1,0,0,images/vikas.jpeg
1227,Paul Bradley,12/11/2011,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,179.5629652,170,28,0,1,0,0,images/mufi.jpeg
1228,Paul Buentello,21/03/2010,1,0,2,2,8,1,0,0,0,2,1,0,3,187.96,195.58,245,36,0,1,0,0,images/shayan.jpeg
1229,Paul Craig,01/12/2018,0,1,1,2,7,0,0,0,0,0,2,0,2,190.5,193.04,205,31,0,1,0,0,images/reza.jpeg
1230,Paul Creighton,10/05/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,171.4732673,155,31,0,0,1,0,images/prat.jpeg
1231,Paul Daley,08/05/2010,0,2,2,0,2,0,0,0,0,2,0,0,2,175.26,193.04,170,27,0,1,0,0,images/vikas.jpeg
1232,Paul Felder,17/02/2019,1,0,3,4,27,0,0,1,1,4,1,0,7,180.34,177.8,155,34,0,1,0,0,images/mufi.jpeg
1233,Paul Georgieff,08/12/2007,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045795,170,25,0,1,0,0,images/shayan.jpeg
1234,Paul Jones,24/09/1999,0,1,1,0,1,0,0,0,0,0,1,0,1,175.26,179.5629652,199,36,0,1,0,0,images/reza.jpeg
1235,Paul Kelly,05/02/2011,0,1,2,3,20,0,0,0,3,1,1,0,5,175.26,177.8,155,26,0,1,0,0,images/prat.jpeg
1236,Paul Redmond,18/07/2015,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,177.8,145,28,0,1,0,0,images/vikas.jpeg
1237,Paul Sass,16/02/2013,1,0,3,1,4,0,0,0,0,0,3,0,3,182.88,185.42,155,24,0,1,0,0,images/mufi.jpeg
1238,Paul Taylor,05/02/2011,2,0,1,5,22,0,0,1,1,1,0,0,3,182.88,182.88,155,31,0,1,0,0,images/shayan.jpeg
1239,Paulo Thiago,31/05/2014,1,0,2,6,26,0,0,0,3,1,1,0,5,180.34,185.42,170,33,0,1,0,0,images/reza.jpeg
1240,Pawel Pawlak,18/07/2015,0,1,1,1,6,0,0,0,1,0,0,0,1,182.88,185.42,170,26,0,1,0,0,images/prat.jpeg
1241,Pearl Gonzalez,07/10/2017,1,0,0,1,3,0,0,0,0,0,0,0,0,162.56,172.72,115,31,0,1,0,0,images/vikas.jpeg
1242,Pedro Munhoz,08/06/2019,0,3,4,4,23,0,0,0,2,3,3,0,8,167.64,165.1,135,32,0,1,0,0,images/mufi.jpeg
1243,Pedro Rizzo,21/11/2003,0,1,4,5,32,3,0,1,0,6,0,1,8,185.42,190.349229,241,29,0,1,0,0,images/shayan.jpeg
1244,Pete Sell,07/03/2009,0,1,1,4,15,0,0,0,1,0,1,0,2,180.34,190.5,170,26,0,1,0,0,images/reza.jpeg
1245,Pete Spratt,12/06/2007,1,0,1,3,9,0,0,0,0,0,3,0,3,175.26,179.5629652,170,36,0,1,0,0,images/prat.jpeg
1246,Pete Williams,22/03/2002,3,0,2,4,15,1,0,0,0,1,2,0,3,190.5,195.7423609,235,26,0,1,0,0,images/vikas.jpeg
1247,Peter Sobotta,17/03/2018,0,2,2,4,19,0,0,0,2,1,1,0,4,182.88,190.5,170,31,0,0,1,0,images/mufi.jpeg
1248,Petr Yan,08/06/2019,0,4,4,0,9,0,0,0,2,2,0,0,4,170.18,170.18,135,26,0,0,0,1,images/shayan.jpeg
1249,Phil Baroni,01/01/2011,5,0,2,6,20,0,0,0,1,2,0,0,3,175.26,182.88,170,34,0,1,0,0,images/reza.jpeg
1250,Phil Davis,24/01/2015,0,1,5,3,32,0,0,0,6,0,3,0,9,187.96,200.66,205,30,0,1,0,0,images/prat.jpeg
1251,Phil Harris,19/07/2014,2,0,1,3,7,0,0,0,1,0,0,0,1,162.56,162.56,125,30,0,1,0,0,images/vikas.jpeg
1252,Phil Johns,23/02/2001,0,0,0,0,0,0,0,0,0,0,0,0,0,157.48,160.6870035,170,32,0,0,1,0,images/mufi.jpeg
1253,Philip De Fries,06/04/2013,1,0,1,2,7,0,0,0,1,0,1,0,2,195.58,208.28,250,26,0,1,0,0,images/shayan.jpeg
1254,Phillip Miller,22/11/2002,0,1,1,0,3,0,0,0,1,0,0,0,1,180.34,184.9560971,185,23,0,1,0,0,images/reza.jpeg
1255,Phillipe Nover,11/02/2017,2,0,1,5,16,1,0,1,0,0,0,0,1,175.26,182.88,145,33,0,1,0,0,images/prat.jpeg
1256,Piotr Hallmann,07/11/2015,2,0,1,3,13,0,0,0,0,0,2,0,2,175.26,180.34,155,28,0,1,0,0,images/vikas.jpeg
1257,Poliana Botelho,13/04/2019,1,0,2,1,5,0,0,0,1,1,0,0,2,172.72,170.18,115,30,0,1,0,0,images/mufi.jpeg
1258,Polyana Viana,02/03/2019,1,0,1,1,4,0,0,0,0,0,1,0,1,165.1,170.18,115,26,0,1,0,0,images/shayan.jpeg
1259,Priscila Cachoeira,11/05/2019,2,0,0,2,5,0,0,0,0,0,0,0,0,170.18,165.1,125,30,0,1,0,0,images/reza.jpeg
1260,Quinn Mulhern,04/01/2014,1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,193.04,155,29,0,1,0,0,images/prat.jpeg
1261,Rachael Ostovich,19/01/2019,1,0,1,1,4,0,0,0,0,0,1,0,1,160.02,157.48,125,27,0,1,0,0,images/vikas.jpeg
1262,Rafael Dos Anjos,18/05/2019,2,0,5,9,74,4,0,0,10,4,3,0,17,172.72,177.8,170,34,0,0,1,0,images/mufi.jpeg
1263,Rafael Feijao,06/02/2016,2,0,1,3,8,0,0,0,0,1,0,0,1,185.42,185.42,205,35,0,1,0,0,images/shayan.jpeg
1264,Rafael Fiziev,20/04/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,155,26,0,0,0,1,images/reza.jpeg
